Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,46,12,.793,—,47,11,100.3,90.6
Toronto Raptors,32,26,.552,14.0,37,21,100.2,96.1
Philadelphia 76ers,27,33,.450,20.0,29,31,95.5,95.9
New Jersey Nets,26,33,.441,20.5,20,39,94.4,99.2
New York Knicks,18,41,.305,28.5,17,42,95.2,101.3
Detroit Pistons,43,16,.729,—,45,14,98.3,90.2
Cleveland Cavaliers,34,26,.567,9.5,29,31,97.1,97.7
Indiana Pacers,24,36,.400,19.5,26,34,103.2,105.2
Chicago Bulls,23,36,.390,20.0,23,36,95.7,98.5
Milwaukee Bucks,22,38,.367,21.5,17,43,95.5,102.2
Orlando Magic,38,23,.623,—,38,23,104.3,100.4
Washington Wizards,29,30,.492,8.0,30,29,98.0,97.9
Atlanta Hawks,25,33,.431,11.5,24,34,95.5,97.7
Charlotte Bobcats,20,39,.339,17.0,18,41,95.5,101.1
Miami Heat,11,47,.190,25.5,15,43,93.8,100.9
Utah Jazz,38,22,.633,—,41,19,105.4,99.9
Denver Nuggets,35,24,.593,2.5,35,24,107.3,104.6
Portland Trail Blazers,31,29,.517,7.0,28,32,95.4,96.2
Seattle SuperSonics,16,43,.271,21.5,16,43,97.0,104.3
Minnesota Timberwolves,12,46,.207,25.0,15,43,93.6,100.9
Los Angeles Lakers,42,18,.700,—,43,17,107.8,100.7
Phoenix Suns,39,20,.661,2.5,38,21,109.5,104.9
Golden State Warriors,36,22,.621,5.0,34,24,110.1,107.7
Sacramento Kings,27,32,.458,14.5,25,34,101.2,103.4
Los Angeles Clippers,19,38,.333,21.5,18,39,93.9,99.0
San Antonio Spurs,41,17,.707,—,40,18,96.1,90.8
New Orleans Hornets,39,19,.672,2.0,39,19,100.0,95.1
Houston Rockets,39,20,.661,2.5,39,20,96.7,92.1
Dallas Mavericks,39,21,.650,3.0,38,22,99.5,95.5
Memphis Grizzlies,14,45,.237,27.5,18,41,99.5,105.7
