Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,13,2,.867,—,11,4,97.2,89.9
Philadelphia 76ers,7,6,.538,5.0,8,5,96.0,93.0
New York Knicks,7,6,.538,5.0,6,7,105.2,106.6
New Jersey Nets,6,6,.500,5.5,5,7,99.9,103.2
Toronto Raptors,6,7,.462,6.0,6,7,98.7,100.7
Cleveland Cavaliers,10,3,.769,—,10,3,101.2,93.1
Detroit Pistons,8,5,.615,2.0,6,7,95.8,96.6
Milwaukee Bucks,7,8,.467,4.0,7,8,95.1,95.7
Chicago Bulls,6,8,.429,4.5,5,9,98.3,101.4
Indiana Pacers,5,7,.417,4.5,7,5,99.7,97.7
Orlando Magic,9,4,.692,—,9,4,99.1,93.9
Atlanta Hawks,8,5,.615,1.0,7,6,98.5,97.5
Miami Heat,7,6,.538,2.0,8,5,98.8,94.8
Charlotte Bobcats,3,9,.250,5.5,4,8,86.7,92.0
Washington Wizards,1,10,.091,7.0,2,9,94.6,103.5
Denver Nuggets,9,5,.643,—,8,6,99.5,97.2
Utah Jazz,9,5,.643,—,8,6,98.1,95.3
Portland Trail Blazers,8,6,.571,1.0,8,6,98.4,96.1
Minnesota Timberwolves,3,9,.250,5.0,5,7,96.5,99.0
Oklahoma City Thunder,1,13,.071,8.0,2,12,89.5,101.8
Los Angeles Lakers,11,1,.917,—,10,2,105.9,92.7
Phoenix Suns,9,5,.643,3.0,8,6,100.0,97.9
Golden State Warriors,5,8,.385,6.5,6,7,103.5,104.8
Sacramento Kings,5,10,.333,7.5,5,10,98.9,104.9
Los Angeles Clippers,2,11,.154,9.5,3,10,91.0,100.7
Houston Rockets,9,5,.643,—,9,5,93.1,90.0
New Orleans Hornets,7,5,.583,1.0,8,4,96.1,92.2
San Antonio Spurs,6,6,.500,2.0,6,6,92.8,93.2
Dallas Mavericks,6,7,.462,2.5,7,6,98.0,96.5
Memphis Grizzlies,4,9,.308,4.5,4,9,92.8,97.9
