Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,29,20,.592,—,31,18,90.0,86.9
New York Knicks,25,27,.481,5.5,24,28,91.2,92.1
Boston Celtics,23,30,.434,8.0,25,28,94.4,95.3
Miami Heat,21,31,.404,9.5,20,32,86.5,89.2
Philadelphia 76ers,21,31,.404,9.5,23,29,88.7,90.2
Washington Wizards,16,33,.327,13.0,18,31,90.9,94.7
Orlando Magic,13,40,.245,18.0,16,37,94.7,100.6
Indiana Pacers,38,14,.731,—,35,17,89.6,84.9
Detroit Pistons,33,19,.635,5.0,33,19,89.6,86.2
Milwaukee Bucks,27,23,.540,10.0,27,23,95.5,94.4
New Orleans Hornets,27,24,.529,10.5,25,26,91.2,91.7
Toronto Raptors,24,25,.490,12.5,21,28,85.3,87.0
Cleveland Cavaliers,20,32,.385,18.0,20,32,92.0,95.0
Atlanta Hawks,18,35,.340,20.5,17,36,88.9,94.0
Chicago Bulls,14,37,.275,23.5,14,37,89.5,96.0
Minnesota Timberwolves,35,15,.700,—,34,16,95.7,90.7
San Antonio Spurs,35,18,.660,1.5,39,14,90.1,83.6
Dallas Mavericks,32,19,.627,3.5,31,20,103.4,100.1
Denver Nuggets,30,23,.566,6.5,30,23,96.9,95.2
Houston Rockets,29,22,.569,6.5,31,20,87.0,84.2
Memphis Grizzlies,29,22,.569,6.5,29,22,96.3,94.3
Utah Jazz,25,26,.490,10.5,23,28,89.8,91.0
Sacramento Kings,35,13,.729,—,36,12,104.9,97.4
Los Angeles Lakers,30,18,.625,5.0,29,19,97.4,94.2
Portland Trail Blazers,24,25,.490,11.5,20,29,91.6,93.9
Seattle SuperSonics,24,26,.480,12.0,22,28,97.7,99.2
Los Angeles Clippers,22,27,.449,13.5,21,28,96.5,98.4
Golden State Warriors,21,28,.429,14.5,22,27,93.8,95.0
Phoenix Suns,18,35,.340,19.5,21,32,93.4,96.5
