Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,36,14,.720,—,33,17,113.8,108.2
Milwaukee Bucks,34,12,.739,—,36,10,117.6,107.6
Indiana Pacers,32,15,.681,2.5,32,15,109.0,103.2
Philadelphia 76ers,32,17,.653,3.5,30,19,115.7,111.9
Boston Celtics,30,18,.625,5.0,33,15,112.2,105.7
Brooklyn Nets,26,23,.531,9.5,25,24,111.8,111.6
Charlotte Hornets,23,24,.489,11.5,25,22,112.3,111.6
Miami Heat,22,24,.478,12.0,23,23,105.8,106.0
Detroit Pistons,21,26,.447,13.5,20,27,106.0,108.6
Washington Wizards,20,26,.435,14.0,19,27,113.0,115.8
Orlando Magic,20,28,.417,15.0,19,29,104.4,107.9
Atlanta Hawks,15,32,.319,19.5,13,34,109.9,117.5
Chicago Bulls,11,37,.229,24.0,10,38,101.1,111.3
New York Knicks,10,36,.217,24.0,12,34,107.2,115.7
Cleveland Cavaliers,9,40,.184,26.5,9,40,102.5,113.9
Golden State Warriors,33,14,.702,—,33,14,118.7,111.9
Denver Nuggets,31,15,.674,1.5,30,16,111.2,106.4
Oklahoma City Thunder,29,18,.617,4.0,30,17,114.0,109.1
Portland Trail Blazers,29,20,.592,5.0,28,21,112.5,110.2
Houston Rockets,27,20,.574,6.0,26,21,112.2,110.7
San Antonio Spurs,27,22,.551,7.0,28,21,111.6,109.5
Utah Jazz,27,22,.551,7.0,30,19,108.4,105.1
Los Angeles Clippers,26,22,.542,7.5,25,23,114.1,113.7
Los Angeles Lakers,25,23,.521,8.5,25,23,112.3,111.8
Sacramento Kings,24,24,.500,9.5,21,27,113.4,115.3
Minnesota Timberwolves,23,24,.489,10.0,24,23,111.8,111.6
New Orleans Pelicans,22,26,.458,11.5,27,21,116.7,114.8
Dallas Mavericks,21,26,.447,12.0,23,24,109.4,109.5
Memphis Grizzlies,19,29,.396,14.5,19,29,100.8,104.2
Phoenix Suns,11,38,.224,23.0,12,37,106.0,115.1
