Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,17,8,.680,—,16,9,96.4,92.2
New Jersey Nets,16,9,.640,1.0,16,9,96.6,92.8
Washington Wizards,14,12,.538,3.5,13,13,91.0,90.9
Orlando Magic,13,16,.448,6.0,17,12,101.1,98.8
New York Knicks,12,15,.444,6.0,11,16,88.8,91.0
Philadelphia 76ers,11,15,.423,6.5,12,14,86.9,87.6
Miami Heat,5,20,.200,12.0,7,18,82.4,88.4
Milwaukee Bucks,15,9,.625,—,13,11,96.5,95.6
Indiana Pacers,16,13,.552,1.5,14,15,98.6,98.8
Toronto Raptors,15,12,.556,1.5,14,13,93.3,92.3
Detroit Pistons,14,11,.560,1.5,15,10,95.6,93.0
Charlotte Hornets,12,15,.444,4.5,11,16,94.0,96.1
Cleveland Cavaliers,11,16,.407,5.5,10,17,92.1,95.4
Atlanta Hawks,10,17,.370,6.5,9,18,93.6,98.4
Chicago Bulls,4,21,.160,11.5,3,22,83.2,95.0
San Antonio Spurs,20,5,.800,—,20,5,101.1,91.3
Minnesota Timberwolves,18,8,.692,2.5,19,7,101.4,94.6
Dallas Mavericks,18,9,.667,3.0,17,10,102.3,99.0
Utah Jazz,13,15,.464,8.5,14,14,96.5,96.7
Denver Nuggets,9,17,.346,11.5,9,17,93.6,97.9
Houston Rockets,8,20,.286,13.5,9,19,90.3,95.6
Memphis Grizzlies,7,20,.259,14.0,7,20,89.9,97.4
Los Angeles Lakers,19,4,.826,—,18,5,101.3,91.9
Sacramento Kings,20,9,.690,2.0,20,9,100.9,95.6
Los Angeles Clippers,15,11,.577,5.5,16,10,96.8,93.7
Phoenix Suns,15,13,.536,6.5,17,11,99.4,96.8
Portland Trail Blazers,13,13,.500,7.5,13,13,94.5,94.6
Seattle SuperSonics,14,15,.483,8.0,14,15,98.3,98.9
Golden State Warriors,11,17,.393,10.5,10,18,93.7,98.1
