Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,31,9,.775,—,31,9,100.3,91.9
New Jersey Nets,19,19,.500,11.0,17,21,99.5,101.3
Philadelphia 76ers,17,20,.459,12.5,18,19,95.7,96.4
Toronto Raptors,16,23,.410,14.5,16,23,97.3,99.5
New York Knicks,14,22,.389,15.0,14,22,102.8,106.3
Cleveland Cavaliers,29,6,.829,—,30,5,101.4,89.0
Detroit Pistons,22,13,.629,7.0,18,17,94.1,93.6
Milwaukee Bucks,19,21,.475,12.5,21,19,97.4,96.7
Chicago Bulls,16,22,.421,14.5,14,24,99.3,102.9
Indiana Pacers,13,25,.342,17.5,16,22,104.6,107.1
Orlando Magic,30,8,.789,—,29,9,101.1,93.3
Atlanta Hawks,22,14,.611,7.0,20,16,97.9,96.4
Miami Heat,19,17,.528,10.0,18,18,96.6,96.7
Charlotte Bobcats,14,24,.368,16.0,15,23,91.4,94.4
Washington Wizards,7,30,.189,22.5,10,27,93.3,99.9
Denver Nuggets,25,13,.658,—,24,14,103.9,100.2
Portland Trail Blazers,23,14,.622,1.5,23,14,98.3,94.9
Utah Jazz,23,15,.605,2.0,24,14,101.9,97.9
Minnesota Timberwolves,11,25,.306,13.0,13,23,97.7,101.8
Oklahoma City Thunder,6,33,.154,19.5,9,30,95.1,103.1
Los Angeles Lakers,30,6,.833,—,28,8,107.8,98.9
Phoenix Suns,21,13,.618,8.0,19,15,104.2,102.2
Golden State Warriors,11,28,.282,20.5,12,27,105.8,111.7
Sacramento Kings,9,29,.237,22.0,9,29,96.8,105.3
Los Angeles Clippers,8,29,.216,22.5,10,27,93.3,100.5
San Antonio Spurs,24,12,.667,—,23,13,97.2,93.6
Houston Rockets,24,15,.615,1.5,24,15,96.7,93.7
New Orleans Hornets,22,12,.647,1.0,21,13,96.0,92.4
Dallas Mavericks,22,15,.595,2.5,21,16,99.4,97.9
Memphis Grizzlies,11,26,.297,13.5,11,26,93.8,99.3
