Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,5,7,.417,—,4,8,103.7,109.9
Toronto Raptors,4,7,.364,0.5,5,6,96.9,97.1
Boston Celtics,4,8,.333,1.0,4,8,93.4,98.7
Brooklyn Nets,3,7,.300,1.0,3,7,97.1,102.4
New York Knicks,3,7,.300,1.0,3,7,93.5,98.9
Indiana Pacers,9,1,.900,—,8,2,95.7,86.3
Chicago Bulls,6,3,.667,2.5,6,3,94.0,89.0
Detroit Pistons,4,6,.400,5.0,4,6,99.5,102.0
Cleveland Cavaliers,4,7,.364,5.5,3,8,92.5,99.5
Milwaukee Bucks,2,7,.222,6.5,2,7,90.2,98.7
Miami Heat,8,3,.727,—,8,3,105.9,97.6
Atlanta Hawks,6,5,.545,2.0,6,5,103.2,100.6
Charlotte Bobcats,5,6,.455,3.0,4,7,88.5,92.9
Orlando Magic,4,6,.400,3.5,5,5,99.9,99.7
Washington Wizards,3,7,.300,4.5,4,6,100.4,104.1
Portland Trail Blazers,9,2,.818,—,7,4,104.9,99.5
Oklahoma City Thunder,7,3,.700,1.5,6,4,104.2,102.1
Minnesota Timberwolves,7,5,.583,2.5,9,3,107.8,100.5
Denver Nuggets,4,6,.400,4.5,5,5,104.4,105.6
Utah Jazz,1,11,.083,8.5,2,10,88.6,100.1
Golden State Warriors,8,3,.727,—,8,3,104.3,96.3
Los Angeles Clippers,7,4,.636,1.0,7,4,109.3,105.7
Phoenix Suns,5,5,.500,2.5,6,4,99.3,96.9
Los Angeles Lakers,5,7,.417,3.5,4,8,99.4,103.8
Sacramento Kings,3,7,.300,4.5,4,6,94.4,98.5
San Antonio Spurs,9,1,.900,—,8,2,98.6,89.3
Houston Rockets,8,4,.667,2.0,8,4,108.8,104.5
Dallas Mavericks,7,4,.636,2.5,7,4,105.7,102.7
Memphis Grizzlies,6,5,.545,3.5,5,6,95.4,97.2
New Orleans Pelicans,4,6,.400,5.0,6,4,100.7,98.8
