Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,22,24,.478,—,25,21,100.9,99.7
Philadelphia 76ers,21,24,.467,0.5,19,26,97.6,99.9
New Jersey Nets,19,27,.413,3.0,15,31,89.3,94.0
Toronto Raptors,19,27,.413,3.0,21,25,98.5,99.9
New York Knicks,18,27,.400,3.5,17,28,94.7,98.3
Detroit Pistons,28,18,.609,—,28,18,91.0,88.3
Cleveland Cavaliers,26,19,.578,1.5,27,18,97.6,94.8
Chicago Bulls,22,21,.512,4.5,22,21,92.3,92.0
Indiana Pacers,20,24,.455,7.0,19,25,92.6,94.4
Milwaukee Bucks,16,27,.372,10.5,17,26,95.7,98.9
Miami Heat,34,14,.708,—,33,15,101.8,96.4
Washington Wizards,26,18,.591,6.0,23,21,102.1,101.7
Orlando Magic,25,20,.556,7.5,22,23,99.9,99.9
Charlotte Bobcats,10,32,.238,21.0,13,29,93.9,99.7
Atlanta Hawks,9,35,.205,23.0,9,35,90.1,99.2
Seattle SuperSonics,31,13,.705,—,28,16,100.7,96.6
Minnesota Timberwolves,24,22,.522,8.0,25,21,97.0,95.6
Denver Nuggets,20,26,.435,12.0,19,27,95.1,97.3
Portland Trail Blazers,18,26,.409,13.0,18,26,93.0,95.8
Utah Jazz,15,31,.326,17.0,16,30,94.7,98.7
Phoenix Suns,37,11,.771,—,37,11,109.4,100.7
Sacramento Kings,31,14,.689,4.5,28,17,101.9,98.3
Los Angeles Lakers,24,20,.545,11.0,22,22,97.8,97.9
Los Angeles Clippers,23,23,.500,13.0,23,23,94.8,94.6
Golden State Warriors,12,33,.267,23.5,14,31,93.7,99.5
San Antonio Spurs,38,10,.792,—,40,8,97.1,86.1
Dallas Mavericks,30,14,.682,6.0,30,14,101.8,96.0
Memphis Grizzlies,27,21,.563,11.0,30,18,94.5,91.3
Houston Rockets,26,21,.553,11.5,26,21,92.6,91.5
New Orleans Hornets,8,37,.178,28.5,10,35,87.0,94.8
