Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,11,14,.440,—,12,13,94.8,95.7
Toronto Raptors,9,13,.409,0.5,11,11,98.5,98.3
Brooklyn Nets,8,15,.348,2.0,7,16,95.3,101.7
New York Knicks,7,16,.304,3.0,9,14,94.2,97.7
Philadelphia 76ers,7,18,.280,4.0,6,19,101.9,110.4
Indiana Pacers,20,3,.870,—,18,5,97.8,89.5
Detroit Pistons,11,13,.458,9.5,11,13,99.5,100.7
Chicago Bulls,9,13,.409,10.5,10,12,91.6,92.8
Cleveland Cavaliers,9,14,.391,11.0,7,16,94.4,100.0
Milwaukee Bucks,5,19,.208,15.5,5,19,89.8,98.7
Miami Heat,17,6,.739,—,17,6,103.1,96.1
Atlanta Hawks,12,12,.500,5.5,12,12,99.6,99.6
Charlotte Bobcats,10,14,.417,7.5,10,14,90.4,92.5
Washington Wizards,9,13,.409,7.5,10,12,98.1,99.6
Orlando Magic,7,16,.304,10.0,8,15,97.6,102.0
Portland Trail Blazers,20,4,.833,—,18,6,107.8,100.3
Oklahoma City Thunder,18,4,.818,1.0,16,6,105.9,98.7
Denver Nuggets,13,9,.591,6.0,13,9,102.1,100.1
Minnesota Timberwolves,11,12,.478,8.5,14,9,105.7,102.1
Utah Jazz,6,20,.231,15.0,6,20,93.3,101.6
Los Angeles Clippers,16,9,.640,—,16,9,103.7,99.2
Phoenix Suns,13,9,.591,1.5,13,9,102.4,100.2
Golden State Warriors,13,11,.542,2.5,14,10,103.0,100.3
Los Angeles Lakers,11,12,.478,4.0,9,14,100.5,103.5
Sacramento Kings,6,15,.286,8.0,8,13,99.2,102.5
San Antonio Spurs,19,4,.826,—,19,4,103.3,93.2
Houston Rockets,16,8,.667,3.5,16,8,107.7,102.0
Dallas Mavericks,14,10,.583,5.5,13,11,103.1,101.6
New Orleans Pelicans,11,10,.524,7.0,11,10,103.4,102.1
Memphis Grizzlies,10,12,.455,8.5,8,14,93.7,97.3
