Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,11,5,.688,—,14,2,99.8,88.3
Boston Celtics,6,9,.400,4.5,7,8,89.6,90.4
New York Knicks,6,10,.375,5.0,7,9,94.3,96.7
New Jersey Nets,5,12,.294,6.5,4,13,91.6,98.9
Toronto Raptors,4,13,.235,7.5,4,13,85.4,92.9
Chicago Bulls,15,3,.833,—,15,3,96.1,85.3
Indiana Pacers,11,4,.733,2.5,9,6,93.2,89.7
Cleveland Cavaliers,6,9,.400,7.5,5,10,94.8,99.0
Milwaukee Bucks,6,9,.400,7.5,6,9,92.3,94.5
Detroit Pistons,4,13,.235,10.5,3,14,85.3,94.6
Atlanta Hawks,12,5,.706,—,13,4,98.0,90.9
Orlando Magic,11,4,.733,—,10,5,96.9,91.5
Miami Heat,11,5,.688,0.5,12,4,105.4,97.5
Charlotte Bobcats,3,14,.176,9.0,3,14,90.7,101.1
Washington Wizards,2,14,.125,9.5,3,13,89.0,99.1
Oklahoma City Thunder,13,3,.813,—,11,5,99.2,94.4
Denver Nuggets,12,5,.706,1.5,12,5,105.5,100.0
Utah Jazz,10,5,.667,2.5,9,6,96.2,93.8
Portland Trail Blazers,9,7,.563,4.0,10,6,96.7,93.9
Minnesota Timberwolves,7,9,.438,6.0,9,7,95.2,93.8
Los Angeles Clippers,9,5,.643,—,8,6,97.4,96.1
Los Angeles Lakers,10,8,.556,1.0,10,8,92.3,90.5
Phoenix Suns,6,9,.400,3.5,6,9,92.9,94.7
Sacramento Kings,6,11,.353,4.5,3,14,90.4,101.6
Golden State Warriors,5,10,.333,4.5,6,9,95.6,99.4
Memphis Grizzlies,9,6,.600,—,9,6,96.1,92.5
San Antonio Spurs,10,7,.588,—,10,7,98.9,96.1
Dallas Mavericks,10,7,.588,—,11,6,91.9,88.4
Houston Rockets,9,7,.563,0.5,8,8,97.4,97.4
New Orleans Hornets,3,13,.188,6.5,5,11,86.4,91.2
