Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,14,4,.778,—,12,6,100.4,94.7
New York Knicks,11,9,.550,4.0,12,8,90.4,88.2
Philadelphia 76ers,11,10,.524,4.5,11,10,90.0,89.0
Boston Celtics,9,8,.529,4.5,9,8,98.7,97.4
Orlando Magic,9,10,.474,5.5,9,10,102.3,103.2
Washington Wizards,5,16,.238,10.5,5,16,91.7,99.4
New Jersey Nets,4,15,.211,10.5,6,13,94.8,100.6
Toronto Raptors,12,6,.667,—,11,7,98.6,95.9
Indiana Pacers,11,7,.611,1.0,11,7,99.2,95.4
Charlotte Hornets,11,7,.611,1.0,12,6,100.3,95.4
Milwaukee Bucks,10,9,.526,2.5,9,10,101.8,102.1
Cleveland Cavaliers,9,8,.529,2.5,8,9,100.7,100.9
Atlanta Hawks,9,9,.500,3.0,9,9,100.9,100.6
Detroit Pistons,9,10,.474,3.5,10,9,103.1,103.0
Chicago Bulls,1,15,.063,10.0,2,14,87.0,99.3
San Antonio Spurs,15,6,.714,—,16,5,96.0,88.4
Utah Jazz,11,7,.611,2.5,10,8,93.7,91.4
Denver Nuggets,9,9,.500,4.5,8,10,96.8,98.7
Minnesota Timberwolves,7,9,.438,5.5,9,7,96.9,95.9
Houston Rockets,7,13,.350,7.5,9,11,99.3,100.9
Dallas Mavericks,7,14,.333,8.0,8,13,100.0,103.7
Vancouver Grizzlies,4,15,.211,10.0,5,14,93.1,100.4
Portland Trail Blazers,16,5,.762,—,15,6,95.2,88.4
Los Angeles Lakers,15,5,.750,0.5,14,6,96.2,89.9
Seattle SuperSonics,14,5,.737,1.0,11,8,101.5,99.8
Sacramento Kings,12,4,.750,1.5,11,5,105.9,100.3
Phoenix Suns,13,6,.684,2.0,14,5,99.1,92.7
Los Angeles Clippers,4,14,.222,10.5,4,14,90.2,98.5
Golden State Warriors,2,16,.111,12.5,3,15,92.6,103.6
