Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,38,16,.704,—,36,18,111.3,106.0
Boston Celtics,36,19,.655,2.5,32,23,108.3,105.6
Washington Wizards,33,21,.611,5.0,32,22,108.0,105.4
Atlanta Hawks,32,23,.582,6.5,27,28,104.1,104.3
Toronto Raptors,32,24,.571,7.0,35,21,108.8,104.7
Indiana Pacers,29,26,.527,9.5,27,28,105.7,106.2
Chicago Bulls,27,29,.482,12.0,27,29,102.1,102.8
Detroit Pistons,26,30,.464,13.0,27,29,101.3,101.9
Milwaukee Bucks,24,30,.444,14.0,27,27,105.2,105.0
Charlotte Hornets,24,31,.436,14.5,28,27,104.8,104.5
Miami Heat,24,32,.429,15.0,26,30,101.2,102.4
New York Knicks,23,33,.411,16.0,23,33,106.1,109.1
Philadelphia 76ers,21,34,.382,17.5,18,37,101.1,106.6
Orlando Magic,21,36,.368,18.5,17,40,99.9,106.1
Brooklyn Nets,9,46,.164,29.5,13,42,105.1,113.9
Golden State Warriors,46,9,.836,—,46,9,118.4,105.8
San Antonio Spurs,42,13,.764,4.0,41,14,106.7,98.7
Houston Rockets,40,17,.702,7.0,40,17,114.5,107.8
Los Angeles Clippers,34,21,.618,12.0,34,21,108.1,104.5
Utah Jazz,34,22,.607,12.5,36,20,100.0,95.8
Memphis Grizzlies,34,23,.596,13.0,31,26,101.0,99.6
Oklahoma City Thunder,31,25,.554,15.5,27,29,105.8,106.1
Denver Nuggets,25,30,.455,21.0,26,29,110.9,111.8
Sacramento Kings,24,32,.429,22.5,24,32,103.3,105.6
Portland Trail Blazers,23,32,.418,23.0,23,32,107.6,110.1
Dallas Mavericks,22,33,.400,24.0,23,32,98.2,100.4
New Orleans Pelicans,22,34,.393,24.5,22,34,103.5,106.8
Minnesota Timberwolves,21,35,.375,25.5,26,30,104.7,105.8
Los Angeles Lakers,19,38,.333,28.0,18,39,104.5,110.3
Phoenix Suns,17,39,.304,29.5,17,39,106.4,112.6
