Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,20,14,.588,—,25,9,94.0,87.5
New York Knicks,17,17,.500,3.0,19,15,95.4,93.8
Boston Celtics,15,17,.469,4.0,17,15,89.4,88.5
Toronto Raptors,10,23,.303,9.5,10,23,89.2,94.3
New Jersey Nets,10,25,.286,10.5,10,25,92.5,99.3
Chicago Bulls,27,8,.771,—,28,7,97.3,87.9
Indiana Pacers,21,12,.636,5.0,20,13,95.5,92.5
Cleveland Cavaliers,13,18,.419,12.0,12,19,93.7,97.3
Milwaukee Bucks,13,20,.394,13.0,14,19,94.5,96.8
Detroit Pistons,11,24,.314,16.0,9,26,89.3,95.9
Miami Heat,26,7,.788,—,26,7,103.8,94.6
Orlando Magic,22,12,.647,4.5,20,14,93.5,91.1
Atlanta Hawks,19,14,.576,7.0,18,15,93.7,92.1
Washington Wizards,7,26,.212,19.0,7,26,91.9,100.8
Charlotte Bobcats,4,28,.125,21.5,3,29,86.5,100.8
Oklahoma City Thunder,26,7,.788,—,23,10,102.8,96.6
Denver Nuggets,18,16,.529,8.5,20,14,103.6,100.9
Portland Trail Blazers,18,16,.529,8.5,23,11,98.4,93.1
Minnesota Timberwolves,17,17,.500,9.5,18,16,96.8,95.6
Utah Jazz,15,17,.469,10.5,14,18,96.2,97.7
Los Angeles Clippers,20,11,.645,—,18,13,97.9,95.3
Los Angeles Lakers,20,13,.606,1.0,19,14,93.4,91.1
Phoenix Suns,14,20,.412,7.5,14,20,94.6,97.1
Golden State Warriors,13,17,.433,6.5,13,17,99.2,100.7
Sacramento Kings,11,22,.333,10.0,8,25,94.2,102.1
San Antonio Spurs,23,10,.697,—,20,13,98.8,95.5
Dallas Mavericks,21,13,.618,2.5,21,13,94.4,90.8
Houston Rockets,20,14,.588,3.5,19,15,97.5,95.9
Memphis Grizzlies,19,15,.559,4.5,19,15,93.4,92.2
New Orleans Hornets,8,25,.242,15.0,10,23,88.2,93.2
