Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,11,2,.846,—,11,2,102.8,91.2
Toronto Raptors,8,7,.533,4.0,10,5,99.3,95.2
New Jersey Nets,7,8,.467,5.0,4,11,89.4,96.2
New York Knicks,4,9,.308,7.0,4,9,95.8,102.3
Philadelphia 76ers,4,10,.286,7.5,5,9,92.0,95.1
Detroit Pistons,9,5,.643,—,10,4,98.3,92.6
Cleveland Cavaliers,9,7,.563,1.0,6,10,100.3,103.2
Indiana Pacers,8,8,.500,2.0,7,9,102.9,104.6
Milwaukee Bucks,7,6,.538,1.5,5,8,96.3,99.1
Chicago Bulls,3,10,.231,5.5,3,10,86.8,95.1
Orlando Magic,14,3,.824,—,13,4,103.3,95.7
Washington Wizards,7,8,.467,6.0,7,8,102.5,103.1
Atlanta Hawks,6,8,.429,6.5,6,8,94.4,96.2
Charlotte Bobcats,6,8,.429,6.5,5,9,93.2,97.3
Miami Heat,4,10,.286,8.5,5,9,89.0,92.2
Utah Jazz,11,5,.688,—,12,4,106.1,98.2
Denver Nuggets,9,6,.600,1.5,10,5,105.5,100.3
Portland Trail Blazers,5,10,.333,5.5,5,10,92.0,96.9
Minnesota Timberwolves,2,11,.154,7.5,3,10,94.2,101.2
Seattle SuperSonics,2,14,.125,9.0,4,12,99.3,108.5
Phoenix Suns,11,4,.733,—,10,5,107.9,102.4
Los Angeles Lakers,8,6,.571,2.5,9,5,105.2,100.8
Golden State Warriors,7,7,.500,3.5,7,7,108.3,108.9
Los Angeles Clippers,6,7,.462,4.0,4,9,94.4,98.8
Sacramento Kings,5,10,.333,6.0,5,10,99.5,104.1
San Antonio Spurs,13,3,.813,—,12,4,101.4,92.9
Dallas Mavericks,10,5,.667,2.5,10,5,102.9,98.4
New Orleans Hornets,10,6,.625,3.0,10,6,96.2,92.9
Houston Rockets,9,7,.563,4.0,10,6,95.4,92.1
Memphis Grizzlies,5,10,.333,7.5,6,9,104.2,107.2
