Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,30,28,.517,—,31,27,101.1,100.2
Philadelphia 76ers,27,30,.474,2.5,25,32,98.3,100.1
New Jersey Nets,26,32,.448,4.0,22,36,90.3,93.7
New York Knicks,24,33,.421,5.5,23,34,96.7,99.4
Toronto Raptors,24,33,.421,5.5,26,31,99.3,100.8
Detroit Pistons,36,19,.655,—,36,19,92.5,88.3
Cleveland Cavaliers,31,25,.554,5.5,33,23,97.5,95.1
Chicago Bulls,29,25,.537,6.5,27,27,93.7,93.9
Indiana Pacers,28,28,.500,8.5,27,29,92.6,93.2
Milwaukee Bucks,23,32,.418,13.0,24,31,97.1,98.9
Miami Heat,42,16,.724,—,40,18,102.2,96.6
Washington Wizards,32,24,.571,9.0,28,28,101.3,101.2
Orlando Magic,29,27,.518,12.0,26,30,99.9,100.9
Charlotte Bobcats,12,43,.218,28.5,16,39,93.0,99.0
Atlanta Hawks,10,47,.175,31.5,11,46,90.5,100.1
Seattle SuperSonics,40,16,.714,—,36,20,100.8,96.4
Denver Nuggets,28,29,.491,12.5,27,30,95.4,96.2
Minnesota Timberwolves,28,30,.483,13.0,30,28,96.0,95.5
Portland Trail Blazers,22,33,.400,17.5,22,33,92.3,95.0
Utah Jazz,20,37,.351,20.5,22,35,95.4,98.5
Phoenix Suns,43,14,.754,—,42,15,110.6,103.0
Sacramento Kings,36,23,.610,8.0,34,25,103.1,100.9
Los Angeles Lakers,28,28,.500,14.5,26,30,98.0,99.1
Los Angeles Clippers,26,32,.448,17.5,28,30,95.2,95.6
Golden State Warriors,17,40,.298,26.0,19,38,95.2,100.0
San Antonio Spurs,44,13,.772,—,47,10,96.7,86.3
Dallas Mavericks,38,18,.679,5.5,38,18,102.9,97.7
Houston Rockets,33,25,.569,11.5,33,25,93.9,92.0
Memphis Grizzlies,32,25,.561,12.0,35,22,93.9,91.1
New Orleans Hornets,12,45,.211,32.0,14,43,87.9,95.2
