Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,3,2,.600,—,3,2,98.8,95.6
Philadelphia 76ers,3,3,.500,0.5,3,3,98.5,97.8
Toronto Raptors,2,4,.333,1.5,2,4,99.2,103.2
New York Knicks,2,5,.286,2.0,2,5,99.0,106.1
Boston Celtics,1,5,.167,2.5,2,4,99.2,104.2
Cleveland Cavaliers,4,2,.667,—,4,2,95.8,93.0
Indiana Pacers,4,3,.571,0.5,3,4,95.3,95.6
Chicago Bulls,3,3,.500,1.0,4,2,97.2,90.3
Detroit Pistons,3,4,.429,1.5,3,4,93.7,96.4
Milwaukee Bucks,2,5,.286,2.5,2,5,100.1,104.7
Atlanta Hawks,4,2,.667,—,4,2,99.8,95.3
Orlando Magic,4,3,.571,0.5,4,3,97.1,96.4
Miami Heat,3,3,.500,1.0,1,5,88.3,97.8
Washington Wizards,3,3,.500,1.0,4,2,107.8,104.5
Charlotte Bobcats,1,5,.167,3.0,2,4,94.7,101.2
Utah Jazz,6,1,.857,—,5,2,104.7,98.7
Portland Trail Blazers,4,3,.571,2.0,3,4,95.0,97.1
Seattle SuperSonics,3,4,.429,3.0,4,3,103.0,100.6
Denver Nuggets,2,3,.400,3.0,3,2,105.4,103.8
Minnesota Timberwolves,2,4,.333,3.5,2,4,92.8,96.2
Los Angeles Clippers,5,1,.833,—,4,2,101.8,94.2
Los Angeles Lakers,5,3,.625,1.0,4,4,100.3,100.0
Sacramento Kings,4,2,.667,1.0,4,2,93.7,90.5
Golden State Warriors,4,3,.571,1.5,4,3,102.0,100.1
Phoenix Suns,2,5,.286,3.5,3,4,106.3,108.1
San Antonio Spurs,5,1,.833,—,4,2,99.5,94.0
Houston Rockets,5,2,.714,0.5,5,2,96.3,88.3
New Orleans/Oklahoma City Hornets,4,3,.571,1.5,4,3,95.3,95.1
Dallas Mavericks,2,4,.333,3.0,2,4,96.3,103.7
Memphis Grizzlies,1,5,.167,4.0,2,4,91.2,94.8
