Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,49,12,.803,—,50,11,100.7,90.4
Toronto Raptors,33,28,.541,16.0,39,22,100.2,96.2
Philadelphia 76ers,29,33,.468,20.5,32,30,96.0,95.5
New Jersey Nets,26,37,.413,24.0,20,43,94.0,99.2
New York Knicks,18,45,.286,32.0,18,45,95.5,101.9
Detroit Pistons,45,17,.726,—,47,15,98.1,90.4
Cleveland Cavaliers,36,27,.571,9.5,31,32,97.5,97.9
Chicago Bulls,25,37,.403,20.0,25,37,96.1,98.7
Indiana Pacers,24,39,.381,21.5,26,37,102.9,105.4
Milwaukee Bucks,23,39,.371,22.0,18,44,96.0,102.2
Orlando Magic,40,24,.625,—,41,23,104.4,100.2
Washington Wizards,30,32,.484,9.0,30,32,98.1,98.5
Atlanta Hawks,26,36,.419,13.0,25,37,95.9,98.7
Charlotte Bobcats,24,39,.381,15.5,22,41,96.3,100.9
Miami Heat,11,50,.180,27.5,15,46,93.7,101.5
Utah Jazz,42,22,.656,—,45,19,106.3,100.0
Denver Nuggets,37,25,.597,4.0,36,26,107.6,105.1
Portland Trail Blazers,33,30,.524,8.5,30,33,95.9,96.6
Seattle SuperSonics,16,46,.258,25.0,16,46,96.9,104.7
Minnesota Timberwolves,14,48,.226,27.0,16,46,93.6,101.0
Los Angeles Lakers,44,18,.710,—,46,16,108.1,100.5
Phoenix Suns,40,22,.645,4.0,39,23,109.5,105.3
Golden State Warriors,39,23,.629,5.0,37,25,110.8,107.6
Sacramento Kings,27,35,.435,17.0,26,36,101.4,103.9
Los Angeles Clippers,20,41,.328,23.5,18,43,93.9,99.6
San Antonio Spurs,43,18,.705,—,42,19,96.0,90.9
New Orleans Hornets,42,20,.677,1.5,42,20,100.3,95.3
Houston Rockets,42,20,.677,1.5,42,20,97.5,92.4
Dallas Mavericks,40,23,.635,4.0,40,23,99.8,96.0
Memphis Grizzlies,15,47,.242,28.5,18,44,99.3,105.8
