Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,34,13,.723,—,31,16,102.6,98.0
Toronto Raptors,31,14,.689,2.0,32,13,111.3,104.0
Cleveland Cavaliers,27,18,.600,6.0,23,22,109.7,109.5
Miami Heat,27,19,.587,6.5,22,24,101.2,101.9
Washington Wizards,26,20,.565,7.5,26,20,107.2,105.4
Indiana Pacers,25,22,.532,9.0,25,22,106.2,105.3
Milwaukee Bucks,23,22,.511,10.0,20,25,104.7,106.1
Philadelphia 76ers,22,20,.524,9.5,23,19,108.3,107.2
Detroit Pistons,22,23,.489,11.0,23,22,102.3,102.2
New York Knicks,21,26,.447,13.0,22,25,104.6,105.7
Charlotte Hornets,18,26,.409,14.5,22,22,105.6,105.8
Chicago Bulls,18,28,.391,15.5,15,31,103.2,108.3
Brooklyn Nets,18,29,.383,16.0,19,28,105.7,108.6
Orlando Magic,14,32,.304,19.5,16,30,105.2,110.4
Atlanta Hawks,13,32,.289,20.0,16,29,103.6,107.8
Golden State Warriors,37,10,.787,—,35,12,115.8,107.1
Houston Rockets,32,12,.727,3.5,32,12,114.7,106.9
San Antonio Spurs,30,18,.625,7.5,29,19,100.6,97.5
Minnesota Timberwolves,30,18,.625,7.5,29,19,108.6,105.1
Oklahoma City Thunder,26,20,.565,10.5,29,17,105.3,101.3
Portland Trail Blazers,25,21,.543,11.5,25,21,104.2,103.1
New Orleans Pelicans,24,21,.533,12.0,23,22,110.8,110.5
Los Angeles Clippers,23,22,.511,13.0,23,22,107.6,107.1
Denver Nuggets,23,23,.500,13.5,24,22,106.0,105.7
Utah Jazz,19,27,.413,17.5,22,24,101.8,102.5
Los Angeles Lakers,17,29,.370,19.5,18,28,106.6,109.9
Phoenix Suns,17,29,.370,19.5,14,32,105.5,112.2
Memphis Grizzlies,16,29,.356,20.0,19,26,99.5,102.1
Dallas Mavericks,15,31,.326,21.5,20,26,102.6,104.8
Sacramento Kings,13,32,.289,23.0,10,35,97.7,106.8
