Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,34,20,.630,—,36,18,90.6,86.4
New York Knicks,26,31,.456,9.5,25,32,91.0,92.5
Miami Heat,25,33,.431,11.0,25,33,87.8,89.4
Philadelphia 76ers,23,34,.404,12.5,25,32,89.0,90.8
Boston Celtics,23,35,.397,13.0,24,34,94.4,96.5
Washington Wizards,16,38,.296,18.0,16,38,90.6,96.1
Orlando Magic,16,42,.276,20.0,18,40,94.8,100.6
Indiana Pacers,41,15,.732,—,39,17,89.8,84.9
Detroit Pistons,35,24,.593,7.5,36,23,89.3,86.4
New Orleans Hornets,30,26,.536,11.0,28,28,92.0,91.9
Milwaukee Bucks,29,26,.527,11.5,31,24,96.9,95.2
Toronto Raptors,25,30,.455,15.5,22,33,84.8,87.2
Cleveland Cavaliers,23,34,.404,18.5,22,35,92.1,95.3
Atlanta Hawks,18,38,.321,23.0,17,39,89.6,95.2
Chicago Bulls,16,40,.286,25.0,16,40,89.5,95.6
Minnesota Timberwolves,40,16,.714,—,39,17,95.4,89.9
San Antonio Spurs,37,19,.661,3.0,41,15,90.0,83.8
Dallas Mavericks,35,20,.636,4.5,34,21,103.3,99.8
Memphis Grizzlies,34,22,.607,6.0,33,23,97.1,94.6
Houston Rockets,32,23,.582,7.5,34,21,88.3,85.1
Denver Nuggets,32,26,.552,9.0,33,25,97.1,95.4
Utah Jazz,27,30,.474,13.5,25,32,88.9,90.5
Sacramento Kings,40,14,.741,—,40,14,104.5,97.3
Los Angeles Lakers,35,19,.648,5.0,34,20,97.6,93.9
Portland Trail Blazers,28,28,.500,13.0,25,31,91.9,93.3
Seattle SuperSonics,26,29,.473,14.5,26,29,97.8,98.8
Los Angeles Clippers,24,30,.444,16.0,23,31,96.4,98.7
Golden State Warriors,24,30,.444,16.0,26,28,94.4,95.1
Phoenix Suns,18,40,.310,24.0,21,37,93.5,97.2
