Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,36,8,.818,—,37,7,99.3,88.2
Toronto Raptors,26,21,.553,11.5,29,18,99.0,95.4
New Jersey Nets,20,27,.426,17.5,14,33,93.6,99.3
Philadelphia 76ers,18,30,.375,20.0,20,28,94.0,96.1
New York Knicks,14,34,.292,24.0,14,34,94.4,100.5
Detroit Pistons,34,13,.723,—,36,11,97.6,89.9
Cleveland Cavaliers,26,20,.565,7.5,22,24,97.0,97.6
Chicago Bulls,19,28,.404,15.0,19,28,94.5,97.3
Indiana Pacers,19,29,.396,15.5,21,27,103.4,105.4
Milwaukee Bucks,18,30,.375,16.5,13,35,94.0,100.8
Orlando Magic,31,19,.620,—,30,20,103.7,100.4
Washington Wizards,24,22,.522,5.0,24,22,98.6,98.0
Atlanta Hawks,21,24,.467,7.5,21,24,94.9,96.1
Charlotte Bobcats,18,31,.367,12.5,17,32,95.6,100.3
Miami Heat,9,38,.191,20.5,12,35,92.8,100.4
Utah Jazz,31,18,.633,—,34,15,105.2,99.1
Denver Nuggets,29,18,.617,1.0,27,20,106.3,103.9
Portland Trail Blazers,27,20,.574,3.0,25,22,96.3,95.5
Seattle SuperSonics,12,36,.250,18.5,12,36,96.7,104.2
Minnesota Timberwolves,10,37,.213,20.0,12,35,93.8,101.1
Phoenix Suns,34,14,.708,—,33,15,109.4,103.3
Los Angeles Lakers,30,16,.652,3.0,32,14,107.1,101.3
Golden State Warriors,29,19,.604,5.0,28,20,109.6,107.1
Sacramento Kings,22,24,.478,11.0,20,26,100.4,102.3
Los Angeles Clippers,15,30,.333,17.5,15,30,94.3,98.9
New Orleans Hornets,32,15,.681,—,32,15,99.3,93.8
Dallas Mavericks,32,15,.681,—,31,16,100.3,95.9
San Antonio Spurs,29,16,.644,2.0,30,15,96.0,91.5
Houston Rockets,28,20,.583,4.5,28,20,95.7,93.4
Memphis Grizzlies,13,34,.277,19.0,16,31,100.9,105.6
