Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,21,9,.700,—,20,10,99.7,95.1
Atlanta Hawks,21,13,.618,2.0,19,15,102.0,100.1
Toronto Raptors,20,13,.606,2.5,20,13,99.8,96.4
Chicago Bulls,18,12,.600,3.0,16,14,101.1,100.0
Orlando Magic,19,13,.594,3.0,19,13,101.0,98.4
Miami Heat,18,13,.581,3.5,17,14,97.0,95.5
Boston Celtics,18,14,.563,4.0,20,12,103.1,99.1
Indiana Pacers,18,14,.563,4.0,20,12,102.7,99.1
Detroit Pistons,18,15,.545,4.5,18,15,101.4,99.9
Charlotte Hornets,17,14,.548,4.5,18,13,102.5,99.7
New York Knicks,15,18,.455,7.5,15,18,98.0,99.5
Washington Wizards,14,16,.467,7.0,12,18,101.5,104.4
Milwaukee Bucks,13,21,.382,10.0,10,24,97.8,103.6
Brooklyn Nets,9,23,.281,13.0,9,23,97.1,103.4
Philadelphia 76ers,3,31,.088,20.0,5,29,92.5,104.4
Golden State Warriors,30,2,.938,—,26,6,114.1,102.0
San Antonio Spurs,28,6,.824,3.0,30,4,102.0,88.6
Oklahoma City Thunder,23,10,.697,7.5,25,8,108.7,100.5
Los Angeles Clippers,21,13,.618,10.0,20,14,102.9,100.6
Dallas Mavericks,19,13,.594,11.0,18,14,102.3,100.8
Memphis Grizzlies,18,16,.529,13.0,13,21,96.4,99.4
Houston Rockets,16,18,.471,15.0,15,19,104.2,105.8
Utah Jazz,14,17,.452,15.5,15,16,97.0,97.3
Portland Trail Blazers,14,21,.400,17.5,16,19,101.2,102.2
Sacramento Kings,12,20,.375,18.0,13,19,104.2,107.3
Denver Nuggets,12,21,.364,18.5,11,22,98.9,103.8
Minnesota Timberwolves,12,21,.364,18.5,13,20,100.1,103.0
Phoenix Suns,12,23,.343,19.5,14,21,102.8,105.6
New Orleans Pelicans,10,22,.313,20.0,11,21,101.7,106.6
Los Angeles Lakers,6,27,.182,24.5,6,27,96.8,107.2
