Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,21,4,.840,—,18,7,104.8,97.5
Cleveland Cavaliers,17,7,.708,3.5,15,9,111.5,108.1
Toronto Raptors,15,7,.682,4.5,16,6,111.5,104.1
Detroit Pistons,14,9,.609,6.0,13,10,104.5,102.7
Philadelphia 76ers,13,10,.565,7.0,12,11,108.2,108.1
Indiana Pacers,13,11,.542,7.5,13,11,108.9,107.8
Washington Wizards,13,11,.542,7.5,14,10,106.1,103.8
Milwaukee Bucks,12,10,.545,7.5,10,12,103.0,104.2
Miami Heat,11,12,.478,9.0,9,14,100.0,103.7
New York Knicks,11,12,.478,9.0,11,12,104.0,104.3
Orlando Magic,10,15,.400,11.0,10,15,107.4,111.0
Charlotte Hornets,9,13,.409,10.5,10,12,105.4,106.4
Brooklyn Nets,9,14,.391,11.0,10,13,109.8,112.3
Atlanta Hawks,5,18,.217,15.0,7,16,102.7,108.6
Chicago Bulls,3,19,.136,16.5,4,18,95.6,107.2
Houston Rockets,18,4,.818,—,18,4,114.1,102.7
Golden State Warriors,19,6,.760,0.5,20,5,118.5,107.2
San Antonio Spurs,16,8,.667,3.0,15,9,100.6,97.0
Minnesota Timberwolves,14,11,.560,5.5,13,12,107.3,106.8
Denver Nuggets,13,10,.565,5.5,11,12,106.8,107.0
Portland Trail Blazers,13,11,.542,6.0,14,10,102.8,100.3
Utah Jazz,13,12,.520,6.5,16,9,103.3,98.8
New Orleans Pelicans,12,12,.500,7.0,11,13,108.9,110.1
Oklahoma City Thunder,11,12,.478,7.5,14,9,102.0,98.8
Phoenix Suns,9,17,.346,11.0,7,19,107.6,115.7
Los Angeles Clippers,8,14,.364,10.0,9,13,104.9,107.5
Memphis Grizzlies,8,15,.348,10.5,9,14,98.1,101.0
Los Angeles Lakers,8,15,.348,10.5,9,14,105.8,109.3
Sacramento Kings,7,16,.304,11.5,5,18,95.7,105.7
Dallas Mavericks,7,17,.292,12.0,10,14,100.8,103.8
