Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,50,17,.746,—,51,16,112.3,103.4
Boston Celtics,46,22,.676,4.5,43,25,104.7,100.5
Indiana Pacers,40,28,.588,10.5,38,30,105.9,104.3
Cleveland Cavaliers,39,28,.582,11.0,34,33,110.3,110.0
Washington Wizards,39,30,.565,12.0,37,32,107.5,106.2
Philadelphia 76ers,36,30,.545,13.5,38,28,107.8,105.6
Milwaukee Bucks,36,32,.529,14.5,33,35,105.2,105.6
Miami Heat,36,33,.522,15.0,34,35,102.6,102.6
Detroit Pistons,30,37,.448,20.0,30,37,102.7,104.2
Charlotte Hornets,29,39,.426,21.5,33,35,107.0,107.6
New York Knicks,24,44,.353,26.5,26,42,103.9,107.7
Chicago Bulls,23,44,.343,27.0,21,46,103.5,109.5
Brooklyn Nets,21,47,.309,29.5,25,43,105.8,110.2
Orlando Magic,21,48,.304,30.0,24,45,105.0,109.6
Atlanta Hawks,20,48,.294,30.5,23,45,103.6,108.7
Houston Rockets,53,14,.791,—,51,16,113.7,104.7
Golden State Warriors,52,16,.765,1.5,50,18,115.7,107.7
Portland Trail Blazers,41,26,.612,12.0,39,28,105.8,103.1
Oklahoma City Thunder,41,29,.586,13.5,42,28,106.9,103.7
Minnesota Timberwolves,40,29,.580,14.0,40,29,109.8,107.2
New Orleans Pelicans,39,28,.582,14.0,34,33,112.1,111.7
San Antonio Spurs,38,30,.559,15.5,41,27,102.2,99.4
Utah Jazz,38,30,.559,15.5,41,27,102.9,100.0
Los Angeles Clippers,37,29,.561,15.5,36,30,109.4,108.0
Denver Nuggets,37,31,.544,16.5,37,31,109.1,107.9
Los Angeles Lakers,31,37,.456,22.5,31,37,108.7,110.2
Dallas Mavericks,22,46,.324,31.5,29,39,102.4,104.6
Sacramento Kings,22,47,.319,32.0,18,51,99.6,107.3
Phoenix Suns,19,50,.275,35.0,16,53,104.6,113.7
Memphis Grizzlies,18,49,.269,35.0,21,46,98.6,104.1
