Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,12,4,.750,—,12,4,100.5,93.3
New York Knicks,9,9,.500,4.0,9,9,106.8,107.2
New Jersey Nets,6,11,.353,6.5,6,11,92.9,96.2
Toronto Raptors,6,11,.353,6.5,7,10,99.2,101.9
Philadelphia 76ers,4,13,.235,8.5,7,10,97.8,100.9
Chicago Bulls,9,6,.600,—,9,6,101.6,98.5
Indiana Pacers,8,7,.533,1.0,9,6,99.9,96.3
Cleveland Cavaliers,7,9,.438,2.5,5,11,95.1,99.6
Milwaukee Bucks,6,10,.375,3.5,8,8,91.4,91.9
Detroit Pistons,6,11,.353,4.0,6,11,96.6,101.1
Orlando Magic,12,4,.750,—,12,4,99.1,92.7
Atlanta Hawks,11,7,.611,2.0,11,7,100.2,97.2
Miami Heat,9,8,.529,3.5,12,5,100.4,94.5
Charlotte Bobcats,6,11,.353,6.5,8,9,96.6,97.5
Washington Wizards,5,10,.333,6.5,4,11,97.9,104.7
Utah Jazz,13,5,.722,—,11,7,101.2,97.9
Oklahoma City Thunder,11,6,.647,1.5,8,9,102.6,102.8
Denver Nuggets,10,6,.625,2.0,9,7,106.0,103.6
Portland Trail Blazers,8,8,.500,4.0,8,8,96.3,96.8
Minnesota Timberwolves,4,13,.235,8.5,4,13,101.1,110.2
Los Angeles Lakers,13,4,.765,—,13,4,109.5,100.3
Golden State Warriors,8,9,.471,5.0,6,11,101.6,105.8
Phoenix Suns,8,9,.471,5.0,7,10,109.4,111.9
Sacramento Kings,4,11,.267,8.0,4,11,94.1,100.4
Los Angeles Clippers,3,15,.167,10.5,5,13,97.7,105.1
San Antonio Spurs,14,2,.875,—,12,4,107.2,98.9
New Orleans Hornets,12,4,.750,2.0,10,6,96.5,92.3
Dallas Mavericks,12,4,.750,2.0,11,5,97.6,92.7
Memphis Grizzlies,7,10,.412,7.5,8,9,100.4,101.9
Houston Rockets,5,11,.313,9.0,7,9,104.4,106.7
