Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,3,2,.600,—,4,1,102.6,92.8
Boston Celtics,4,3,.571,—,4,3,95.4,93.0
Toronto Raptors,3,3,.500,0.5,3,3,92.2,91.5
New York Knicks,2,4,.333,1.5,2,4,95.8,99.2
New Jersey Nets,1,6,.143,3.0,1,6,83.1,97.7
Chicago Bulls,6,1,.857,—,6,1,97.1,86.6
Indiana Pacers,4,2,.667,1.5,3,3,93.0,93.8
Cleveland Cavaliers,3,3,.500,2.5,4,2,97.0,94.3
Milwaukee Bucks,2,3,.400,3.0,3,2,90.8,89.6
Detroit Pistons,2,4,.333,3.5,2,4,86.8,92.8
Miami Heat,6,1,.857,—,6,1,108.3,95.7
Orlando Magic,5,2,.714,1.0,5,2,95.7,88.4
Atlanta Hawks,4,2,.667,1.5,5,1,95.0,85.7
Charlotte Bobcats,2,4,.333,3.5,1,5,96.5,107.5
Washington Wizards,0,6,.000,5.5,1,5,85.2,98.3
Portland Trail Blazers,4,1,.800,—,4,1,102.0,94.0
Oklahoma City Thunder,5,2,.714,—,4,3,98.6,98.0
Denver Nuggets,5,2,.714,—,6,1,103.3,93.6
Utah Jazz,3,3,.500,1.5,2,4,90.2,96.5
Minnesota Timberwolves,2,4,.333,2.5,4,2,97.8,95.5
Los Angeles Clippers,3,2,.600,—,3,2,101.2,98.4
Los Angeles Lakers,4,3,.571,—,5,2,94.7,89.7
Golden State Warriors,2,4,.333,1.5,2,4,90.3,97.3
Phoenix Suns,2,4,.333,1.5,2,4,91.3,93.7
Sacramento Kings,2,5,.286,2.0,1,6,92.0,102.4
San Antonio Spurs,4,2,.667,—,4,2,99.3,94.5
Memphis Grizzlies,3,3,.500,1.0,2,4,92.8,95.3
Dallas Mavericks,3,4,.429,1.5,3,4,95.4,97.9
New Orleans Hornets,2,4,.333,2.0,2,4,87.2,91.0
Houston Rockets,2,4,.333,2.0,2,4,96.0,101.8
