Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,17,21,.447,—,17,21,97.4,99.3
New Jersey Nets,16,20,.444,—,17,19,96.9,97.8
New York Knicks,16,22,.421,1.0,16,22,99.9,102.5
Boston Celtics,12,24,.333,4.0,15,21,97.7,99.8
Philadelphia 76ers,10,27,.270,6.5,13,24,94.7,99.2
Cleveland Cavaliers,23,13,.639,—,22,14,95.4,92.6
Detroit Pistons,21,14,.600,1.5,21,14,96.5,94.1
Chicago Bulls,21,17,.553,3.0,26,12,99.7,94.5
Indiana Pacers,20,17,.541,3.5,17,20,95.4,96.2
Milwaukee Bucks,16,20,.444,7.0,16,20,101.9,103.4
Orlando Magic,22,16,.579,—,22,16,94.0,92.2
Washington Wizards,20,16,.556,1.0,19,17,107.1,106.2
Miami Heat,17,19,.472,4.0,13,23,94.8,99.1
Charlotte Bobcats,12,23,.343,8.5,11,24,94.9,100.7
Atlanta Hawks,11,23,.324,9.0,10,24,92.0,97.5
Utah Jazz,24,13,.649,—,22,15,101.4,99.1
Minnesota Timberwolves,19,16,.543,4.0,18,17,95.7,95.1
Denver Nuggets,18,17,.514,5.0,19,16,104.8,103.1
Portland Trail Blazers,15,24,.385,10.0,13,26,92.1,97.2
Seattle SuperSonics,14,25,.359,11.0,16,23,99.8,102.5
Phoenix Suns,28,8,.778,—,27,9,110.7,102.4
Los Angeles Lakers,24,13,.649,4.5,21,16,104.7,102.4
Golden State Warriors,18,20,.474,11.0,17,21,105.4,106.9
Los Angeles Clippers,17,20,.459,11.5,16,21,95.2,97.2
Sacramento Kings,14,20,.412,13.0,17,17,101.5,101.8
Dallas Mavericks,31,8,.795,—,28,11,99.2,92.5
San Antonio Spurs,27,11,.711,3.5,30,8,99.2,90.3
Houston Rockets,25,13,.658,5.5,27,11,95.7,89.7
New Orleans/Oklahoma City Hornets,14,22,.389,15.5,12,24,90.2,94.7
Memphis Grizzlies,9,29,.237,21.5,13,25,97.8,102.5
