Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,18,7,.720,—,18,7,93.4,87.5
New York Knicks,15,12,.556,4.0,15,12,86.0,84.6
Miami Heat,13,14,.481,6.0,14,13,86.3,86.0
Orlando Magic,11,14,.440,7.0,12,13,94.1,94.7
Boston Celtics,11,15,.423,7.5,10,16,94.0,97.2
New Jersey Nets,9,17,.346,9.5,8,18,87.5,92.2
Washington Wizards,5,21,.192,13.5,6,20,89.7,97.0
Charlotte Hornets,17,9,.654,—,18,8,91.1,86.0
Cleveland Cavaliers,15,8,.652,0.5,11,12,90.5,91.6
Toronto Raptors,14,12,.538,3.0,15,11,94.9,93.2
Milwaukee Bucks,13,12,.520,3.5,12,13,96.6,96.8
Indiana Pacers,12,14,.462,5.0,13,13,93.7,93.6
Detroit Pistons,11,15,.423,6.0,11,15,94.5,96.2
Atlanta Hawks,7,18,.280,9.5,8,17,87.3,92.7
Chicago Bulls,3,23,.115,14.0,4,22,83.9,95.4
Utah Jazz,18,8,.692,—,19,7,97.0,90.0
Dallas Mavericks,18,10,.643,1.0,17,11,96.9,93.6
San Antonio Spurs,16,9,.640,1.5,17,8,93.2,87.8
Minnesota Timberwolves,15,11,.577,3.0,13,13,97.8,97.5
Houston Rockets,13,12,.520,4.5,13,12,94.0,93.1
Denver Nuggets,13,13,.500,5.0,10,16,96.4,100.2
Vancouver Grizzlies,8,17,.320,9.5,9,16,89.1,92.4
Sacramento Kings,17,7,.708,—,19,5,99.3,89.6
Los Angeles Lakers,19,9,.679,—,18,10,100.6,96.7
Portland Trail Blazers,17,9,.654,1.0,17,9,95.2,91.1
Phoenix Suns,15,9,.625,2.0,16,8,93.3,89.2
Seattle SuperSonics,14,12,.538,4.0,13,13,98.2,98.0
Los Angeles Clippers,9,18,.333,9.5,10,17,88.6,92.4
Golden State Warriors,7,18,.280,10.5,7,18,95.2,101.4
