Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,4,4,.500,—,6,2,96.0,89.8
Toronto Raptors,5,6,.455,0.5,5,6,97.0,97.7
New York Knicks,4,5,.444,0.5,3,6,93.6,97.2
Philadelphia 76ers,4,6,.400,1.0,4,6,94.3,97.3
New Jersey Nets,2,7,.222,2.5,1,8,81.4,92.9
Indiana Pacers,7,3,.700,—,5,5,95.9,94.8
Cleveland Cavaliers,6,4,.600,1.0,7,3,98.3,92.4
Detroit Pistons,5,4,.556,1.5,4,5,96.4,98.9
Milwaukee Bucks,3,5,.375,3.0,4,4,97.9,99.4
Chicago Bulls,0,8,.000,6.0,1,7,91.4,101.8
Miami Heat,8,3,.727,—,7,4,101.1,98.2
Orlando Magic,6,3,.667,1.0,5,4,97.2,96.2
Washington Wizards,5,4,.556,2.0,4,5,100.6,102.4
Atlanta Hawks,2,7,.222,5.0,1,8,85.9,98.2
Charlotte Bobcats,1,8,.111,6.0,2,7,95.8,103.2
Seattle SuperSonics,9,2,.818,—,8,3,99.2,92.5
Utah Jazz,7,3,.700,1.5,8,2,101.3,92.6
Minnesota Timberwolves,5,3,.625,2.5,5,3,97.4,94.5
Denver Nuggets,5,5,.500,3.5,4,6,96.0,97.6
Portland Trail Blazers,4,5,.444,4.0,4,5,89.7,89.9
Phoenix Suns,8,2,.800,—,8,2,107.7,95.9
Sacramento Kings,6,4,.600,2.0,5,5,99.2,100.2
Los Angeles Lakers,6,5,.545,2.5,5,6,96.9,97.7
Los Angeles Clippers,5,6,.455,3.5,6,5,97.0,94.7
Golden State Warriors,2,8,.200,6.0,2,8,85.3,93.3
San Antonio Spurs,8,2,.800,—,8,2,95.7,87.8
Dallas Mavericks,8,3,.727,0.5,7,4,102.3,97.4
Houston Rockets,6,6,.500,3.0,6,6,88.7,88.3
Memphis Grizzlies,4,6,.400,4.0,6,4,97.2,94.2
New Orleans Hornets,0,8,.000,7.0,2,6,91.8,98.1
