Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,23,9,.719,—,26,6,98.7,89.1
Boston Celtics,19,12,.613,3.5,16,15,95.7,94.9
Philadelphia 76ers,19,13,.594,4.0,18,14,93.2,91.9
Orlando Magic,18,15,.545,5.5,16,17,98.1,98.6
Washington Wizards,15,17,.469,8.0,18,14,91.3,89.8
Miami Heat,12,19,.387,10.5,14,17,86.3,87.6
New York Knicks,11,17,.393,10.0,11,17,92.6,95.0
Indiana Pacers,23,8,.742,—,21,10,98.5,92.9
Detroit Pistons,20,10,.667,2.5,19,11,89.5,86.3
New Orleans Hornets,18,15,.545,6.0,19,14,93.9,92.3
Milwaukee Bucks,13,18,.419,10.0,15,16,99.1,99.8
Atlanta Hawks,12,19,.387,11.0,10,21,92.8,97.5
Chicago Bulls,11,21,.344,12.5,9,23,93.2,99.2
Toronto Raptors,8,24,.250,15.5,7,25,88.8,97.0
Cleveland Cavaliers,6,27,.182,18.0,6,27,90.4,101.1
Dallas Mavericks,26,5,.839,—,26,5,103.0,92.3
San Antonio Spurs,19,13,.594,7.5,21,11,92.3,88.5
Utah Jazz,17,13,.567,8.5,20,10,95.1,90.1
Houston Rockets,17,13,.567,8.5,18,12,92.1,89.2
Minnesota Timberwolves,17,14,.548,9.0,15,16,96.2,96.3
Memphis Grizzlies,9,22,.290,17.0,10,21,94.3,99.9
Denver Nuggets,6,24,.200,19.5,6,24,80.5,89.3
Sacramento Kings,23,9,.719,—,23,9,99.6,93.2
Phoenix Suns,20,12,.625,3.0,18,14,91.0,89.7
Portland Trail Blazers,18,12,.600,4.0,17,13,92.3,90.7
Seattle SuperSonics,16,15,.516,6.5,17,14,92.8,91.7
Los Angeles Lakers,13,19,.406,10.0,14,18,95.1,96.9
Golden State Warriors,12,18,.400,10.0,13,17,98.8,100.7
Los Angeles Clippers,12,20,.375,11.0,12,20,91.8,95.1
