Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,34,7,.829,—,34,7,99.0,88.0
Toronto Raptors,24,19,.558,11.0,26,17,97.9,95.1
New Jersey Nets,18,25,.419,17.0,12,31,93.8,100.0
Philadelphia 76ers,16,28,.364,19.5,17,27,93.2,96.4
New York Knicks,14,28,.333,20.5,12,30,94.3,100.3
Detroit Pistons,31,13,.705,—,33,11,97.6,90.2
Cleveland Cavaliers,23,19,.548,7.0,20,22,97.3,98.2
Indiana Pacers,19,25,.432,12.0,19,25,103.3,105.1
Chicago Bulls,17,25,.405,13.0,17,25,94.9,97.7
Milwaukee Bucks,17,27,.386,14.0,13,31,94.9,101.1
Orlando Magic,27,18,.600,—,27,18,103.4,100.2
Washington Wizards,23,18,.561,2.0,24,17,99.1,97.0
Atlanta Hawks,19,21,.475,5.5,19,21,95.0,95.7
Charlotte Bobcats,17,26,.395,9.0,16,27,95.1,98.7
Miami Heat,8,34,.190,17.5,12,30,93.3,99.7
Denver Nuggets,26,16,.619,—,25,17,106.9,104.0
Utah Jazz,25,18,.581,1.5,29,14,105.7,100.4
Portland Trail Blazers,25,18,.581,1.5,23,20,96.6,95.8
Seattle SuperSonics,9,34,.209,17.5,10,33,96.7,105.0
Minnesota Timberwolves,7,35,.167,19.0,9,33,94.1,102.8
Phoenix Suns,31,13,.705,—,29,15,110.0,104.5
Los Angeles Lakers,27,14,.659,2.5,28,13,107.3,101.7
Golden State Warriors,26,18,.591,5.0,25,19,109.3,107.4
Sacramento Kings,18,24,.429,12.0,17,25,99.8,102.6
Los Angeles Clippers,13,26,.333,15.5,13,26,93.8,98.4
New Orleans Hornets,30,12,.714,—,30,12,98.9,92.8
Dallas Mavericks,29,13,.690,1.0,28,14,101.3,96.5
San Antonio Spurs,28,13,.683,1.5,29,12,97.1,91.5
Houston Rockets,24,19,.558,6.5,25,18,95.5,93.2
Memphis Grizzlies,12,31,.279,18.5,15,28,100.9,105.2
