Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,11,10,.524,—,10,11,89.7,89.8
New Jersey Nets,9,11,.450,1.5,11,9,88.7,87.1
Boston Celtics,9,12,.429,2.0,11,10,92.0,91.6
Washington Wizards,7,12,.368,3.0,7,12,90.5,94.4
New York Knicks,7,14,.333,4.0,7,14,86.2,90.7
Miami Heat,5,15,.250,5.5,5,15,84.4,91.6
Orlando Magic,2,19,.095,9.0,5,16,89.8,98.1
Indiana Pacers,16,5,.762,—,15,6,88.8,83.3
New Orleans Hornets,15,7,.682,1.5,14,8,91.9,88.8
Detroit Pistons,14,7,.667,2.0,14,7,91.3,86.8
Toronto Raptors,12,8,.600,3.5,7,13,82.4,85.6
Milwaukee Bucks,9,12,.429,7.0,11,10,95.0,93.9
Atlanta Hawks,6,15,.286,10.0,6,15,90.3,95.9
Chicago Bulls,5,15,.250,10.5,4,16,89.8,99.0
Cleveland Cavaliers,5,15,.250,10.5,7,13,91.0,95.5
Dallas Mavericks,13,7,.650,—,13,7,100.9,96.6
Denver Nuggets,13,7,.650,—,13,7,97.9,93.9
Houston Rockets,12,7,.632,0.5,12,7,88.0,84.4
Minnesota Timberwolves,12,8,.600,1.0,12,8,91.4,88.9
San Antonio Spurs,12,10,.545,2.0,15,7,90.9,85.8
Memphis Grizzlies,11,8,.579,1.5,10,9,95.1,94.9
Utah Jazz,11,9,.550,2.0,10,10,92.4,91.9
Los Angeles Lakers,17,3,.850,—,16,4,102.6,93.4
Sacramento Kings,13,5,.722,3.0,14,4,104.8,96.8
Portland Trail Blazers,10,8,.556,6.0,8,10,89.3,90.9
Seattle SuperSonics,9,8,.529,6.5,8,9,94.1,95.2
Golden State Warriors,9,9,.500,7.0,10,8,92.9,91.6
Phoenix Suns,8,12,.400,9.0,9,11,92.7,94.4
Los Angeles Clippers,6,10,.375,9.0,5,11,93.8,98.4
