Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,48,16,.750,—,48,16,117.3,108.2
Toronto Raptors,46,19,.708,2.5,42,23,113.9,108.8
Indiana Pacers,42,23,.646,6.5,43,22,108.7,103.7
Philadelphia 76ers,41,24,.631,7.5,39,26,115.4,112.1
Boston Celtics,40,26,.606,9.0,44,22,112.2,106.6
Brooklyn Nets,34,33,.507,15.5,33,34,111.9,112.3
Detroit Pistons,32,31,.508,15.5,31,32,107.8,107.9
Miami Heat,30,34,.469,18.0,31,33,105.8,106.2
Orlando Magic,30,36,.455,19.0,31,35,105.9,106.8
Charlotte Hornets,29,35,.453,19.0,31,33,110.8,111.4
Washington Wizards,27,37,.422,21.0,27,37,114.3,117.0
Atlanta Hawks,22,44,.333,27.0,20,46,112.1,118.8
Chicago Bulls,19,47,.288,30.0,18,48,104.9,112.4
Cleveland Cavaliers,16,49,.246,32.5,15,50,103.6,113.3
New York Knicks,13,52,.200,35.5,17,48,105.8,114.2
Golden State Warriors,44,20,.688,—,43,21,118.2,112.4
Denver Nuggets,43,21,.672,1.0,42,22,112.1,107.0
Houston Rockets,39,25,.609,5.0,37,27,113.3,110.8
Oklahoma City Thunder,39,25,.609,5.0,40,24,115.3,111.2
Portland Trail Blazers,39,25,.609,5.0,39,25,113.6,110.2
Utah Jazz,37,27,.578,7.0,39,25,110.3,106.8
Los Angeles Clippers,37,29,.561,8.0,34,32,114.1,113.4
San Antonio Spurs,37,29,.561,8.0,35,31,111.9,111.0
Sacramento Kings,32,32,.500,12.0,30,34,113.8,115.0
Los Angeles Lakers,30,35,.462,14.5,29,36,112.1,113.9
Minnesota Timberwolves,30,35,.462,14.5,32,33,112.9,113.2
New Orleans Pelicans,30,37,.448,15.5,35,32,115.8,115.0
Dallas Mavericks,27,37,.422,17.0,29,35,108.2,109.8
Memphis Grizzlies,26,40,.394,19.0,28,38,101.4,103.8
Phoenix Suns,15,51,.227,30.0,16,50,106.7,115.8
