Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,26,23,.531,—,25,24,98.7,98.4
New Jersey Nets,23,27,.460,3.5,23,27,97.4,98.6
New York Knicks,22,28,.440,4.5,22,28,99.9,101.8
Philadelphia 76ers,17,33,.340,9.5,18,32,95.2,99.2
Boston Celtics,12,36,.250,13.5,18,30,96.3,99.9
Detroit Pistons,29,18,.617,—,29,18,97.1,93.5
Cleveland Cavaliers,28,21,.571,2.0,28,21,95.8,93.8
Chicago Bulls,28,21,.571,2.0,32,17,98.8,94.4
Indiana Pacers,26,23,.531,4.0,24,25,96.5,96.9
Milwaukee Bucks,19,30,.388,11.0,18,31,99.6,103.6
Washington Wizards,28,20,.583,—,25,23,106.7,106.3
Orlando Magic,25,25,.500,4.0,27,23,94.2,93.2
Miami Heat,24,25,.490,4.5,21,28,96.6,98.4
Atlanta Hawks,18,30,.375,10.0,16,32,91.9,96.3
Charlotte Bobcats,18,31,.367,10.5,16,33,94.9,99.9
Utah Jazz,32,17,.653,—,29,20,102.4,99.9
Denver Nuggets,23,24,.489,8.0,26,21,105.5,104.1
Minnesota Timberwolves,23,26,.469,9.0,23,26,96.2,96.9
Portland Trail Blazers,20,30,.400,12.5,17,33,93.6,98.0
Seattle SuperSonics,18,31,.367,14.0,20,29,99.9,102.9
Phoenix Suns,39,10,.796,—,37,12,111.3,102.6
Los Angeles Lakers,30,19,.612,9.0,27,22,103.9,102.2
Los Angeles Clippers,24,25,.490,15.0,23,26,96.6,97.7
Golden State Warriors,23,27,.460,16.5,22,28,105.2,107.1
Sacramento Kings,20,26,.435,17.5,22,24,100.2,100.9
Dallas Mavericks,40,9,.816,—,36,13,100.3,93.3
San Antonio Spurs,33,16,.673,7.0,37,12,98.5,90.9
Houston Rockets,31,17,.646,8.5,34,14,96.3,90.3
New Orleans/Oklahoma City Hornets,22,27,.449,18.0,19,30,91.2,93.9
Memphis Grizzlies,12,38,.240,28.5,17,33,100.4,105.5
