Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,21,20,.512,—,24,17,98.6,96.2
Brooklyn Nets,18,22,.450,2.5,16,24,97.3,100.1
New York Knicks,15,27,.357,6.5,15,27,95.2,99.3
Boston Celtics,15,29,.341,7.5,17,27,95.4,98.9
Philadelphia 76ers,14,28,.333,7.5,10,32,101.4,109.8
Indiana Pacers,33,8,.805,—,33,8,98.2,89.2
Chicago Bulls,21,20,.512,12.0,21,20,93.0,92.5
Detroit Pistons,17,25,.405,16.5,16,26,99.5,102.9
Cleveland Cavaliers,15,27,.357,18.5,13,29,96.5,101.9
Milwaukee Bucks,8,33,.195,25.0,9,32,91.7,100.6
Miami Heat,31,12,.721,—,29,14,104.1,98.5
Atlanta Hawks,22,19,.537,8.0,22,19,102.4,101.3
Washington Wizards,20,21,.488,10.0,19,22,98.8,99.5
Charlotte Bobcats,19,25,.432,12.5,18,26,94.0,96.7
Orlando Magic,11,32,.256,20.0,13,30,96.2,102.1
Oklahoma City Thunder,33,10,.767,—,31,12,105.5,98.2
Portland Trail Blazers,32,11,.744,1.0,29,14,109.3,103.5
Denver Nuggets,20,21,.488,12.0,21,20,103.4,103.0
Minnesota Timberwolves,20,21,.488,12.0,27,14,106.5,101.6
Utah Jazz,14,29,.326,19.0,12,31,94.5,101.2
Los Angeles Clippers,29,15,.659,—,30,14,105.4,100.1
Golden State Warriors,26,17,.605,2.5,28,15,103.6,99.4
Phoenix Suns,24,17,.585,3.5,25,16,104.4,101.2
Los Angeles Lakers,16,27,.372,12.5,14,29,100.6,105.8
Sacramento Kings,15,26,.366,12.5,17,24,101.7,104.0
San Antonio Spurs,32,10,.762,—,31,11,104.8,96.9
Houston Rockets,29,15,.659,4.0,28,16,105.9,102.0
Dallas Mavericks,25,19,.568,8.0,24,20,103.5,102.3
Memphis Grizzlies,20,20,.500,11.0,19,21,95.9,96.6
New Orleans Pelicans,16,25,.390,15.5,17,24,100.7,103.0
