Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,45,16,.738,—,43,18,96.1,90.4
Miami Heat,37,25,.597,8.5,37,25,88.6,86.1
New York Knicks,36,25,.590,9.0,35,26,88.0,85.9
Orlando Magic,33,27,.550,11.5,34,26,97.9,96.2
Boston Celtics,26,35,.426,19.0,24,37,93.7,96.6
New Jersey Nets,21,42,.333,25.0,21,42,91.6,96.3
Washington Wizards,14,47,.230,31.0,17,44,92.3,99.0
Milwaukee Bucks,38,22,.633,—,37,23,100.7,97.2
Charlotte Hornets,34,27,.557,4.5,35,26,90.6,88.6
Toronto Raptors,33,29,.532,6.0,35,27,97.4,95.8
Indiana Pacers,26,33,.441,11.5,27,32,90.8,92.0
Cleveland Cavaliers,22,38,.367,16.0,20,40,91.1,95.6
Detroit Pistons,22,39,.361,16.5,23,38,94.7,98.3
Atlanta Hawks,18,44,.290,21.0,20,42,88.7,93.4
Chicago Bulls,11,48,.186,26.5,12,47,86.8,95.6
Utah Jazz,42,18,.700,—,42,18,97.4,91.5
San Antonio Spurs,41,19,.683,1.0,46,14,96.2,88.4
Dallas Mavericks,38,23,.623,4.5,38,23,99.4,95.9
Minnesota Timberwolves,37,24,.607,5.5,35,26,97.5,95.3
Houston Rockets,33,28,.541,9.5,35,26,96.3,94.2
Denver Nuggets,30,33,.476,13.5,25,38,96.6,99.4
Vancouver Grizzlies,19,43,.306,24.0,20,42,92.2,97.4
Portland Trail Blazers,42,19,.689,—,42,19,95.8,90.4
Los Angeles Lakers,41,19,.683,0.5,37,23,101.0,97.8
Sacramento Kings,40,19,.678,1.0,42,17,100.7,94.5
Phoenix Suns,36,24,.600,5.5,36,24,93.6,91.0
Seattle SuperSonics,31,32,.492,12.0,29,34,97.0,98.3
Los Angeles Clippers,22,41,.349,21.0,24,39,91.6,95.0
Golden State Warriors,16,45,.262,26.0,15,46,94.0,101.5
