Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,37,18,.673,—,41,14,96.5,89.6
Boston Celtics,31,24,.564,6.0,28,27,94.3,94.3
Philadelphia 76ers,29,24,.547,7.0,28,25,95.1,94.3
Orlando Magic,26,29,.473,11.0,25,30,97.0,98.4
Washington Wizards,25,28,.472,11.0,26,27,91.7,91.8
New York Knicks,23,30,.434,13.0,24,29,94.9,96.4
Miami Heat,18,36,.333,18.5,18,36,84.9,89.0
Detroit Pistons,37,16,.698,—,37,16,90.7,85.4
Indiana Pacers,37,18,.673,1.0,35,20,98.0,94.2
New Orleans Hornets,29,27,.518,9.5,31,25,93.9,92.4
Milwaukee Bucks,27,26,.509,10.0,27,26,98.6,98.3
Atlanta Hawks,20,34,.370,17.5,19,35,93.4,97.6
Chicago Bulls,19,36,.345,19.0,19,36,93.5,98.0
Toronto Raptors,16,36,.308,20.5,15,37,89.6,95.7
Cleveland Cavaliers,10,44,.185,27.5,10,44,90.7,100.9
Dallas Mavericks,42,12,.778,—,43,11,102.7,93.4
San Antonio Spurs,37,17,.685,5.0,36,18,94.2,89.7
Minnesota Timberwolves,34,21,.618,8.5,31,24,97.3,95.6
Utah Jazz,32,22,.593,10.0,35,19,96.1,91.7
Houston Rockets,28,25,.528,13.5,30,23,93.2,91.5
Memphis Grizzlies,16,36,.308,25.0,17,35,95.3,100.4
Denver Nuggets,12,43,.218,30.5,11,44,81.7,90.4
Sacramento Kings,38,18,.679,—,41,15,100.9,94.0
Portland Trail Blazers,35,18,.660,1.5,32,21,95.5,92.5
Phoenix Suns,30,24,.556,7.0,28,26,94.9,94.5
Los Angeles Lakers,28,25,.528,8.5,29,24,98.9,97.4
Golden State Warriors,24,30,.444,13.0,25,29,100.6,101.7
Seattle SuperSonics,22,30,.423,14.0,22,30,91.3,93.3
Los Angeles Clippers,19,34,.358,17.5,19,34,92.4,96.2
