Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,6,9,.400,—,7,8,96.2,97.1
New York Knicks,6,11,.353,1.0,7,10,98.2,100.7
Boston Celtics,5,9,.357,0.5,7,7,100.9,100.7
Philadelphia 76ers,5,9,.357,0.5,6,8,97.7,100.0
Toronto Raptors,5,10,.333,1.0,6,9,98.1,101.0
Detroit Pistons,9,5,.643,—,8,6,98.4,96.4
Cleveland Cavaliers,9,6,.600,0.5,9,6,96.3,94.0
Indiana Pacers,9,7,.563,1.0,7,9,95.3,96.8
Chicago Bulls,5,9,.357,4.0,7,7,97.3,96.6
Milwaukee Bucks,5,9,.357,4.0,5,9,98.9,102.8
Orlando Magic,12,4,.750,—,11,5,96.6,92.1
Atlanta Hawks,6,7,.462,4.5,7,6,96.6,96.0
Miami Heat,6,8,.429,5.0,4,10,91.8,98.9
Washington Wizards,5,9,.357,6.0,5,9,98.6,101.9
Charlotte Bobcats,4,11,.267,7.5,5,10,92.1,97.5
Utah Jazz,13,3,.813,—,11,5,102.8,97.9
Denver Nuggets,8,5,.615,3.5,8,5,109.4,106.7
Minnesota Timberwolves,6,8,.429,6.0,7,7,92.1,92.6
Seattle SuperSonics,6,10,.375,7.0,7,9,99.4,100.7
Portland Trail Blazers,6,10,.375,7.0,5,11,93.6,100.0
Los Angeles Lakers,9,5,.643,—,8,6,100.6,99.2
Sacramento Kings,8,5,.615,0.5,8,5,99.2,96.5
Golden State Warriors,9,7,.563,1.0,10,6,106.7,103.5
Phoenix Suns,8,6,.571,1.0,8,6,106.6,103.5
Los Angeles Clippers,7,7,.500,2.0,7,7,97.1,97.4
Dallas Mavericks,11,4,.733,—,10,5,98.9,94.9
San Antonio Spurs,11,5,.688,0.5,11,5,98.1,92.3
Houston Rockets,10,5,.667,1.0,9,6,92.8,89.3
New Orleans/Oklahoma City Hornets,8,7,.533,3.0,7,8,91.5,92.6
Memphis Grizzlies,4,11,.267,7.0,6,9,93.5,95.8
