Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,38,33,.535,—,38,33,101.3,100.4
Philadelphia 76ers,35,36,.493,3.0,33,38,98.6,99.8
New Jersey Nets,34,38,.472,4.5,28,44,90.0,93.1
New York Knicks,29,41,.414,8.5,29,41,96.8,99.0
Toronto Raptors,29,42,.408,9.0,32,39,99.6,101.0
Detroit Pistons,44,27,.620,—,43,28,92.8,89.8
Chicago Bulls,39,31,.557,4.5,36,34,93.7,93.4
Cleveland Cavaliers,37,32,.536,6.0,38,31,96.5,95.0
Indiana Pacers,36,34,.514,7.5,35,35,93.0,92.9
Milwaukee Bucks,27,44,.380,17.0,29,42,97.1,99.5
Miami Heat,54,18,.750,—,53,19,102.1,94.9
Washington Wizards,40,30,.571,13.0,35,35,100.3,100.4
Orlando Magic,34,37,.479,19.5,33,38,99.7,101.0
Charlotte Bobcats,15,55,.214,38.0,20,50,93.7,100.1
Atlanta Hawks,11,60,.155,42.5,14,57,92.0,101.4
Seattle SuperSonics,49,22,.690,—,45,26,99.8,96.0
Denver Nuggets,39,31,.557,9.5,39,31,98.2,96.6
Minnesota Timberwolves,37,34,.521,12.0,37,34,95.8,95.1
Portland Trail Blazers,24,46,.343,24.5,25,45,92.3,96.5
Utah Jazz,22,49,.310,27.0,26,45,93.7,97.6
Phoenix Suns,54,17,.761,—,51,20,110.7,103.6
Sacramento Kings,44,29,.603,11.0,41,32,102.5,100.9
Los Angeles Lakers,33,37,.471,20.5,31,39,98.4,100.1
Los Angeles Clippers,32,40,.444,22.5,34,38,95.7,96.4
Golden State Warriors,26,45,.366,28.0,27,44,96.5,100.0
San Antonio Spurs,53,18,.746,—,58,13,96.4,86.8
Dallas Mavericks,48,23,.676,5.0,47,24,102.7,97.6
Houston Rockets,44,28,.611,9.5,45,27,94.3,91.0
Memphis Grizzlies,39,31,.557,13.5,42,28,93.3,90.7
New Orleans Hornets,16,54,.229,36.5,18,52,88.7,95.5
