Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,47,27,.635,—,48,26,98.6,94.5
Toronto Raptors,37,37,.500,10.0,32,42,103.5,105.3
New York Knicks,26,48,.351,21.0,28,46,101.4,105.1
Philadelphia 76ers,26,49,.347,21.5,28,47,96.9,100.7
New Jersey Nets,10,65,.133,37.5,15,60,91.5,101.2
Cleveland Cavaliers,59,16,.787,—,55,20,102.1,94.8
Milwaukee Bucks,41,33,.554,17.5,41,33,97.9,96.3
Chicago Bulls,35,39,.473,23.5,31,43,97.3,99.6
Indiana Pacers,28,47,.373,31.0,28,47,99.9,103.6
Detroit Pistons,23,51,.311,35.5,23,51,93.4,99.1
Orlando Magic,53,22,.707,—,55,20,101.9,94.8
Atlanta Hawks,48,26,.649,4.5,49,25,102.1,97.4
Miami Heat,41,34,.547,12.0,43,32,96.0,94.1
Charlotte Bobcats,39,35,.527,13.5,41,33,95.2,93.6
Washington Wizards,22,52,.297,30.5,24,50,95.8,100.9
Utah Jazz,50,26,.658,—,53,23,104.2,98.1
Denver Nuggets,49,27,.645,1.0,49,27,106.9,102.4
Oklahoma City Thunder,46,28,.622,3.0,47,27,100.4,96.7
Portland Trail Blazers,46,30,.605,4.0,47,29,98.3,94.9
Minnesota Timberwolves,15,60,.200,34.5,17,58,98.3,107.5
Los Angeles Lakers,54,21,.720,—,51,24,102.3,97.0
Phoenix Suns,49,26,.653,5.0,48,27,110.5,105.9
Los Angeles Clippers,27,48,.360,27.0,22,53,95.5,101.8
Sacramento Kings,24,52,.316,30.5,27,49,99.9,104.2
Golden State Warriors,21,53,.284,32.5,28,46,108.5,112.5
Dallas Mavericks,50,26,.658,—,43,33,101.5,99.6
San Antonio Spurs,45,29,.608,4.0,49,25,101.1,96.2
Memphis Grizzlies,38,36,.514,11.0,36,38,102.8,103.3
Houston Rockets,37,37,.500,12.0,36,38,101.5,101.9
New Orleans Hornets,35,41,.461,15.0,32,44,99.9,102.4
