Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,41,27,.603,—,41,27,104.5,101.3
Boston Celtics,30,37,.448,10.5,32,35,101.0,101.7
Brooklyn Nets,27,39,.409,13.0,25,41,96.6,100.2
Philadelphia 76ers,16,52,.235,25.0,13,55,91.0,100.6
New York Knicks,14,53,.209,26.5,15,52,92.4,101.3
Cleveland Cavaliers,44,26,.629,—,46,24,103.6,98.9
Chicago Bulls,41,28,.594,2.5,40,29,100.8,98.8
Milwaukee Bucks,34,34,.500,9.0,35,33,97.5,96.9
Indiana Pacers,30,37,.448,12.5,33,34,96.4,96.4
Detroit Pistons,24,44,.353,19.0,29,39,97.8,99.7
Atlanta Hawks,53,15,.779,—,47,21,102.5,96.8
Washington Wizards,40,28,.588,13.0,38,30,98.6,97.1
Miami Heat,31,36,.463,21.5,28,39,94.9,97.1
Charlotte Hornets,29,37,.439,23.0,28,38,94.6,96.9
Orlando Magic,21,49,.300,33.0,21,49,95.8,101.8
Portland Trail Blazers,44,22,.667,—,44,22,102.8,97.7
Oklahoma City Thunder,38,30,.559,7.0,40,28,103.1,100.5
Utah Jazz,30,37,.448,14.5,33,34,95.0,95.0
Denver Nuggets,26,42,.382,19.0,26,42,100.2,103.6
Minnesota Timberwolves,14,53,.209,30.5,16,51,97.8,106.0
Golden State Warriors,54,13,.806,—,53,14,109.7,99.5
Los Angeles Clippers,44,25,.638,11.0,47,22,106.0,100.5
Phoenix Suns,35,33,.515,19.5,35,33,104.6,104.2
Sacramento Kings,22,45,.328,32.0,23,44,101.0,105.6
Los Angeles Lakers,17,49,.258,36.5,20,46,99.0,105.1
Memphis Grizzlies,47,21,.691,—,42,26,98.8,95.4
Houston Rockets,45,22,.672,1.5,41,26,103.1,99.8
Dallas Mavericks,44,25,.638,3.5,43,26,104.9,101.0
San Antonio Spurs,42,25,.627,4.5,43,24,102.4,98.0
New Orleans Pelicans,37,30,.552,9.5,35,32,99.7,99.0
