Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,31,14,.689,—,34,11,97.5,89.7
Boston Celtics,26,19,.578,5.0,24,21,94.2,93.4
Philadelphia 76ers,24,22,.522,7.5,24,22,94.4,93.8
Orlando Magic,24,23,.511,8.0,21,26,97.4,98.6
Washington Wizards,22,24,.478,9.5,25,21,91.9,90.9
New York Knicks,19,25,.432,11.5,19,25,92.8,94.4
Miami Heat,16,29,.356,15.0,15,30,85.3,89.4
Indiana Pacers,33,13,.717,—,31,15,98.5,93.7
Detroit Pistons,29,15,.659,3.0,27,17,89.8,86.6
New Orleans Hornets,24,22,.522,9.0,26,20,94.5,92.7
Milwaukee Bucks,22,22,.500,10.0,22,22,98.3,98.2
Chicago Bulls,17,28,.378,15.5,16,29,93.8,97.7
Atlanta Hawks,17,29,.370,16.0,16,30,93.2,97.6
Toronto Raptors,11,34,.244,21.5,11,34,88.2,95.6
Cleveland Cavaliers,9,37,.196,24.0,8,38,90.5,100.8
Dallas Mavericks,35,9,.795,—,36,8,102.1,92.1
San Antonio Spurs,29,16,.644,6.5,30,15,93.6,89.3
Minnesota Timberwolves,27,18,.600,8.5,25,20,96.3,95.0
Utah Jazz,27,18,.600,8.5,30,15,96.0,91.3
Houston Rockets,24,20,.545,11.0,24,20,91.5,90.5
Memphis Grizzlies,13,31,.295,22.0,14,30,95.2,100.4
Denver Nuggets,10,35,.222,25.5,9,36,80.4,88.4
Sacramento Kings,32,14,.696,—,34,12,100.9,93.5
Portland Trail Blazers,28,16,.636,3.0,25,19,93.5,91.7
Phoenix Suns,26,21,.553,6.5,24,23,93.3,93.0
Los Angeles Lakers,20,23,.465,10.5,22,21,96.9,96.7
Seattle SuperSonics,20,23,.465,10.5,21,22,91.9,92.3
Golden State Warriors,20,24,.455,11.0,21,23,99.2,99.7
Los Angeles Clippers,17,28,.378,14.5,17,28,92.1,95.4
