Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,37,21,.638,—,37,21,99.9,96.0
Brooklyn Nets,35,26,.574,3.5,31,30,95.0,94.6
Boston Celtics,33,27,.550,5.0,31,29,96.1,95.8
Toronto Raptors,24,38,.387,15.0,28,34,97.5,98.8
Philadelphia 76ers,23,37,.383,15.0,22,38,92.2,96.1
Indiana Pacers,38,23,.623,—,40,21,93.7,89.5
Chicago Bulls,34,27,.557,4.0,33,28,92.5,91.4
Milwaukee Bucks,30,29,.508,7.0,27,32,98.5,99.5
Detroit Pistons,23,40,.365,16.0,24,39,94.3,97.7
Cleveland Cavaliers,21,40,.344,17.0,23,38,97.7,101.1
Miami Heat,45,14,.763,—,43,16,103.5,96.3
Atlanta Hawks,34,26,.567,11.5,32,28,97.6,96.7
Washington Wizards,19,40,.322,26.0,22,37,91.8,95.2
Orlando Magic,17,45,.274,29.5,18,44,94.3,100.3
Charlotte Bobcats,13,48,.213,33.0,11,50,93.0,103.3
Oklahoma City Thunder,44,16,.733,—,47,13,107.0,97.5
Denver Nuggets,40,22,.645,5.0,39,23,105.7,101.8
Utah Jazz,32,29,.525,12.5,30,31,98.7,98.8
Portland Trail Blazers,28,32,.467,16.0,25,35,97.4,99.7
Minnesota Timberwolves,21,37,.362,22.0,23,35,94.8,97.6
Los Angeles Clippers,44,19,.698,—,46,17,100.8,94.1
Golden State Warriors,35,27,.565,8.5,30,32,101.0,101.5
Los Angeles Lakers,31,31,.500,12.5,33,29,102.4,101.4
Phoenix Suns,21,40,.344,22.0,19,42,94.2,99.7
Sacramento Kings,21,42,.333,23.0,19,44,98.5,104.9
San Antonio Spurs,48,14,.774,—,49,13,104.7,95.5
Memphis Grizzlies,40,19,.678,6.5,38,21,93.5,89.4
Houston Rockets,33,29,.532,15.0,38,24,107.0,103.8
Dallas Mavericks,27,33,.450,20.0,27,33,101.2,102.7
New Orleans Hornets,21,41,.339,27.0,23,39,94.5,98.0
