Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,3,3,.500,—,3,3,91.2,89.2
Washington Wizards,3,3,.500,—,4,2,91.2,85.8
New Jersey Nets,3,4,.429,0.5,4,3,86.1,84.9
Philadelphia 76ers,3,4,.429,0.5,4,3,91.6,91.0
New York Knicks,2,4,.333,1.0,2,4,87.2,91.0
Orlando Magic,1,6,.143,2.5,1,6,84.7,93.7
Miami Heat,0,6,.000,3.0,1,5,79.2,91.8
Indiana Pacers,6,1,.857,—,4,3,86.4,83.4
Detroit Pistons,5,1,.833,0.5,5,1,95.8,87.7
New Orleans Hornets,5,2,.714,1.0,4,3,98.7,94.9
Toronto Raptors,4,2,.667,1.5,2,4,75.7,78.7
Milwaukee Bucks,4,3,.571,2.0,5,2,97.4,91.0
Chicago Bulls,3,4,.429,3.0,1,6,86.9,100.1
Atlanta Hawks,2,5,.286,4.0,2,5,87.4,91.6
Cleveland Cavaliers,1,5,.167,4.5,2,4,92.2,97.8
Houston Rockets,4,1,.800,—,4,1,90.6,78.2
Utah Jazz,4,2,.667,0.5,3,3,95.0,95.2
Minnesota Timberwolves,4,3,.571,1.0,5,2,89.4,85.3
Dallas Mavericks,4,3,.571,1.0,4,3,94.3,92.3
San Antonio Spurs,3,4,.429,2.0,3,4,85.1,85.4
Denver Nuggets,3,4,.429,2.0,3,4,86.4,87.9
Memphis Grizzlies,2,4,.333,2.5,3,3,87.0,88.2
Los Angeles Lakers,5,1,.833,—,4,2,104.5,100.3
Seattle SuperSonics,3,1,.750,1.0,3,1,103.5,94.5
Golden State Warriors,3,2,.600,1.5,3,2,91.4,86.6
Sacramento Kings,3,3,.500,2.0,3,3,102.0,102.7
Portland Trail Blazers,3,3,.500,2.0,3,3,90.7,91.3
Phoenix Suns,2,3,.400,2.5,3,2,90.4,90.2
Los Angeles Clippers,1,2,.333,2.5,1,2,103.0,111.7
