Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,31,29,.517,—,32,28,101.1,99.9
Philadelphia 76ers,29,31,.483,2.0,27,33,98.3,100.0
New Jersey Nets,26,34,.433,5.0,21,39,90.2,94.1
New York Knicks,25,34,.424,5.5,24,35,96.9,99.6
Toronto Raptors,25,35,.417,6.0,27,33,99.0,100.5
Detroit Pistons,36,22,.621,—,37,21,92.3,88.8
Cleveland Cavaliers,31,27,.534,5.0,33,25,97.1,95.3
Chicago Bulls,30,27,.526,5.5,28,29,93.6,93.9
Indiana Pacers,29,30,.492,7.5,28,31,92.7,93.5
Milwaukee Bucks,24,34,.414,12.0,26,32,96.9,98.6
Miami Heat,46,16,.742,—,44,18,102.4,96.1
Washington Wizards,33,25,.569,11.0,29,29,100.8,101.0
Orlando Magic,31,27,.534,13.0,29,29,100.2,100.4
Charlotte Bobcats,12,45,.211,31.5,16,41,92.7,98.9
Atlanta Hawks,10,48,.172,34.0,12,46,90.6,100.0
Seattle SuperSonics,41,17,.707,—,37,21,100.7,96.5
Denver Nuggets,31,29,.517,11.0,30,30,95.9,95.9
Minnesota Timberwolves,30,30,.500,12.0,31,29,96.2,95.5
Portland Trail Blazers,22,36,.379,19.0,22,36,92.9,96.0
Utah Jazz,20,39,.339,21.5,23,36,95.2,98.4
Phoenix Suns,46,14,.767,—,44,16,110.8,103.0
Sacramento Kings,37,24,.607,9.5,35,26,102.7,100.7
Los Angeles Lakers,30,28,.517,15.0,27,31,98.3,99.0
Los Angeles Clippers,26,34,.433,20.0,28,32,95.2,95.9
Golden State Warriors,18,41,.305,27.5,20,39,95.4,100.1
San Antonio Spurs,46,13,.780,—,49,10,96.9,86.7
Dallas Mavericks,39,20,.661,7.0,39,20,102.5,97.9
Houston Rockets,34,25,.576,12.0,34,25,93.9,91.6
Memphis Grizzlies,34,25,.576,12.0,36,23,94.0,91.0
New Orleans Hornets,13,46,.220,33.0,15,44,87.9,95.0
