Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,26,9,.743,—,28,7,98.5,88.8
Boston Celtics,20,14,.588,5.5,18,16,95.8,95.1
Philadelphia 76ers,19,16,.543,7.0,18,17,93.2,92.9
Orlando Magic,19,18,.514,8.0,17,20,97.1,98.2
Washington Wizards,18,17,.514,8.0,20,15,92.3,90.6
New York Knicks,12,20,.375,12.5,13,19,92.7,95.0
Miami Heat,12,23,.343,14.0,13,22,85.3,88.5
Indiana Pacers,25,10,.714,—,23,12,98.5,93.6
Detroit Pistons,23,10,.697,1.0,21,12,89.7,86.2
New Orleans Hornets,20,17,.541,6.0,21,16,94.2,92.4
Milwaukee Bucks,14,20,.412,10.5,16,18,99.1,100.2
Chicago Bulls,13,22,.371,12.0,11,24,93.7,98.6
Atlanta Hawks,12,22,.353,12.5,11,23,92.8,98.0
Toronto Raptors,8,27,.229,17.0,8,27,88.0,96.1
Cleveland Cavaliers,7,29,.194,18.5,6,30,89.9,100.2
Dallas Mavericks,29,5,.853,—,28,6,102.9,91.6
San Antonio Spurs,22,13,.629,7.5,23,12,92.9,88.8
Utah Jazz,20,14,.588,9.0,22,12,96.3,91.8
Houston Rockets,19,14,.576,9.5,20,13,91.9,88.8
Minnesota Timberwolves,18,16,.529,11.0,17,17,96.1,96.4
Memphis Grizzlies,11,23,.324,18.0,11,23,95.3,100.4
Denver Nuggets,8,26,.235,21.0,7,27,80.7,88.5
Sacramento Kings,26,9,.743,—,26,9,99.1,91.5
Phoenix Suns,22,14,.611,4.5,20,16,91.6,90.3
Portland Trail Blazers,20,13,.606,5.0,18,15,92.5,91.0
Seattle SuperSonics,16,18,.471,9.5,17,17,92.7,93.0
Los Angeles Lakers,15,20,.429,11.0,16,19,96.1,97.2
Golden State Warriors,14,20,.412,11.5,15,19,98.2,99.7
Los Angeles Clippers,13,22,.371,13.0,13,22,92.5,95.7
