Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,49,17,.742,—,50,16,112.2,103.4
Boston Celtics,46,21,.687,3.5,43,24,104.4,100.2
Indiana Pacers,39,28,.582,10.5,37,30,106.0,104.4
Cleveland Cavaliers,38,28,.576,11.0,33,33,110.0,110.1
Washington Wizards,38,29,.567,11.5,37,30,107.2,105.8
Philadelphia 76ers,36,29,.554,12.5,37,28,107.9,105.6
Miami Heat,36,31,.537,13.5,34,33,102.4,102.1
Milwaukee Bucks,35,31,.530,14.0,32,34,104.8,105.3
Detroit Pistons,30,36,.455,19.0,31,35,103.1,104.1
Charlotte Hornets,29,38,.433,20.5,32,35,106.8,107.4
New York Knicks,24,43,.358,25.5,26,41,104.0,107.6
Chicago Bulls,23,43,.348,26.0,21,45,103.4,109.4
Brooklyn Nets,21,46,.313,28.5,24,43,105.9,110.1
Atlanta Hawks,20,47,.299,29.5,23,44,103.6,108.6
Orlando Magic,20,47,.299,29.5,24,43,105.1,109.5
Houston Rockets,52,14,.788,—,50,16,113.8,104.9
Golden State Warriors,51,16,.761,1.5,49,18,115.6,107.7
Portland Trail Blazers,40,26,.606,12.0,38,28,105.6,103.2
Oklahoma City Thunder,39,29,.574,14.0,41,27,106.7,103.7
Minnesota Timberwolves,39,29,.574,14.0,40,28,109.7,107.1
New Orleans Pelicans,38,28,.576,14.0,34,32,112.0,111.7
San Antonio Spurs,37,29,.561,15.0,39,27,102.3,99.6
Utah Jazz,37,30,.552,15.5,39,28,102.8,100.3
Denver Nuggets,37,30,.552,15.5,36,31,109.2,107.9
Los Angeles Clippers,36,29,.554,15.5,35,30,109.4,108.1
Los Angeles Lakers,30,36,.455,22.0,30,36,108.7,110.2
Dallas Mavericks,21,46,.313,31.5,28,39,102.3,104.8
Sacramento Kings,21,46,.313,31.5,17,50,99.2,107.2
Phoenix Suns,19,49,.279,34.0,16,52,104.5,113.5
Memphis Grizzlies,18,48,.273,34.0,21,45,98.5,103.8
