Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,8,2,.800,—,8,2,106.0,96.4
Brooklyn Nets,4,5,.444,3.5,5,4,102.0,100.6
Boston Celtics,3,5,.375,4.0,4,4,106.6,108.4
New York Knicks,3,8,.273,5.5,4,7,93.9,98.1
Philadelphia 76ers,0,9,.000,7.5,1,8,90.0,106.0
Chicago Bulls,7,3,.700,—,6,4,102.2,97.9
Cleveland Cavaliers,5,3,.625,1.0,5,3,107.9,104.1
Milwaukee Bucks,5,5,.500,2.0,5,5,91.8,92.6
Indiana Pacers,4,7,.364,3.5,5,6,91.9,93.6
Detroit Pistons,3,7,.300,4.0,4,6,93.0,96.8
Washington Wizards,7,2,.778,—,5,4,98.7,96.4
Atlanta Hawks,5,4,.556,2.0,4,5,101.9,102.8
Miami Heat,5,5,.500,2.5,5,5,97.7,97.1
Charlotte Hornets,4,6,.400,3.5,4,6,96.1,99.7
Orlando Magic,4,7,.364,4.0,4,7,96.1,99.1
Portland Trail Blazers,7,3,.700,—,8,2,104.6,96.2
Utah Jazz,4,7,.364,3.5,4,7,97.5,102.8
Oklahoma City Thunder,3,8,.273,4.5,4,7,89.5,94.0
Denver Nuggets,2,7,.222,4.5,2,7,101.0,108.2
Minnesota Timberwolves,2,7,.222,4.5,2,7,100.6,110.0
Golden State Warriors,8,2,.800,—,8,2,108.6,98.3
Sacramento Kings,6,4,.600,2.0,5,5,102.8,101.6
Los Angeles Clippers,5,3,.625,2.0,4,4,103.1,102.4
Phoenix Suns,5,5,.500,3.0,5,5,104.0,105.0
Los Angeles Lakers,1,9,.100,7.0,2,8,101.6,112.1
Houston Rockets,9,1,.900,—,8,2,98.3,88.9
Memphis Grizzlies,9,1,.900,—,7,3,96.4,91.3
Dallas Mavericks,7,3,.700,2.0,8,2,109.5,100.0
New Orleans Pelicans,5,3,.625,3.0,6,2,105.6,98.4
San Antonio Spurs,5,4,.556,3.5,5,4,94.4,93.7
