Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,33,20,.623,—,33,20,100.1,96.3
Brooklyn Nets,33,24,.579,2.0,29,28,95.1,94.8
Boston Celtics,30,27,.526,5.0,29,28,96.2,96.1
Toronto Raptors,23,34,.404,12.0,26,31,97.2,98.5
Philadelphia 76ers,22,32,.407,11.5,20,34,92.2,95.8
Indiana Pacers,35,21,.625,—,37,19,93.7,89.4
Chicago Bulls,32,24,.571,3.0,31,25,92.5,91.3
Milwaukee Bucks,26,28,.481,8.0,25,29,97.7,98.8
Detroit Pistons,22,37,.373,14.5,24,35,94.9,97.6
Cleveland Cavaliers,18,38,.321,17.0,21,35,97.6,101.3
Miami Heat,40,14,.741,—,39,15,103.2,96.1
Atlanta Hawks,32,23,.582,8.5,29,26,97.7,96.7
Washington Wizards,18,37,.327,22.5,20,35,92.0,95.5
Orlando Magic,15,41,.268,26.0,17,39,93.8,99.8
Charlotte Bobcats,13,43,.232,28.0,12,44,93.8,102.8
Oklahoma City Thunder,41,15,.732,—,43,13,106.6,97.5
Denver Nuggets,36,22,.621,6.0,36,22,105.4,101.7
Utah Jazz,31,26,.544,10.5,28,29,98.6,99.0
Portland Trail Blazers,26,30,.464,15.0,22,34,96.8,99.7
Minnesota Timberwolves,20,33,.377,19.5,22,31,95.5,97.6
Los Angeles Clippers,40,18,.690,—,41,17,100.4,94.1
Golden State Warriors,33,23,.589,6.0,28,28,101.2,101.4
Los Angeles Lakers,28,30,.483,12.0,31,27,102.1,101.3
Sacramento Kings,19,38,.333,20.5,15,42,97.1,104.3
Phoenix Suns,18,39,.316,21.5,18,39,94.6,100.2
San Antonio Spurs,45,13,.776,—,44,14,104.3,95.8
Memphis Grizzlies,37,18,.673,6.5,35,20,93.4,89.6
Houston Rockets,31,27,.534,14.0,35,23,106.3,103.5
Dallas Mavericks,25,30,.455,18.5,26,29,101.5,102.6
New Orleans Hornets,20,37,.351,24.5,23,34,94.5,97.3
