Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,33,10,.767,—,29,14,102.7,97.6
Toronto Raptors,28,10,.737,2.5,28,10,112.1,104.2
Cleveland Cavaliers,26,14,.650,5.5,23,17,110.2,108.2
Washington Wizards,23,17,.575,8.5,23,17,106.5,104.0
Miami Heat,22,17,.564,9.0,18,21,100.9,102.2
Milwaukee Bucks,21,18,.538,10.0,19,20,105.9,106.4
Detroit Pistons,21,18,.538,10.0,20,19,101.9,101.9
Indiana Pacers,21,19,.525,10.5,21,19,107.3,106.6
Philadelphia 76ers,19,19,.500,11.5,20,18,108.6,107.9
New York Knicks,19,21,.475,12.5,19,21,103.2,103.9
Charlotte Hornets,15,23,.395,15.5,18,20,105.0,106.0
Brooklyn Nets,15,25,.375,16.5,17,23,106.6,108.8
Chicago Bulls,14,27,.341,18.0,12,29,101.8,108.1
Orlando Magic,12,28,.300,19.5,13,27,105.1,110.7
Atlanta Hawks,10,30,.250,21.5,14,26,103.8,108.5
Golden State Warriors,33,8,.805,—,32,9,116.0,106.1
Houston Rockets,28,11,.718,4.0,28,11,114.9,107.1
San Antonio Spurs,28,14,.667,5.5,26,16,101.6,98.4
Minnesota Timberwolves,26,16,.619,7.5,26,16,108.4,105.0
Oklahoma City Thunder,22,18,.550,10.5,25,15,104.8,101.2
Portland Trail Blazers,21,18,.538,11.0,21,18,102.9,101.8
Denver Nuggets,21,19,.525,11.5,22,18,107.6,106.0
New Orleans Pelicans,20,19,.513,12.0,19,20,110.8,110.9
Los Angeles Clippers,18,21,.462,14.0,19,20,106.1,106.7
Utah Jazz,16,24,.400,16.5,19,21,100.9,101.7
Phoenix Suns,16,26,.381,17.5,13,29,105.7,112.1
Sacramento Kings,13,26,.333,19.0,9,30,97.6,106.2
Dallas Mavericks,13,28,.317,20.0,17,24,102.0,104.4
Memphis Grizzlies,12,27,.308,20.0,15,24,98.9,102.4
Los Angeles Lakers,12,27,.308,20.0,14,25,107.0,111.8
