Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,29,8,.784,—,29,8,100.6,91.4
New Jersey Nets,18,18,.500,10.5,16,20,99.4,101.3
Philadelphia 76ers,15,20,.429,13.0,16,19,95.4,96.7
Toronto Raptors,15,21,.417,13.5,15,21,97.1,99.8
New York Knicks,13,21,.382,14.5,13,21,103.6,107.0
Cleveland Cavaliers,28,6,.824,—,29,5,101.5,89.1
Detroit Pistons,21,12,.636,6.5,18,15,94.5,93.5
Milwaukee Bucks,17,20,.459,12.5,19,18,97.0,96.5
Chicago Bulls,15,20,.429,13.5,13,22,99.5,103.0
Indiana Pacers,13,22,.371,15.5,15,20,103.6,105.9
Orlando Magic,28,8,.778,—,26,10,100.4,93.3
Atlanta Hawks,22,12,.647,5.0,21,13,98.3,95.3
Miami Heat,18,16,.529,9.0,17,17,95.7,95.9
Charlotte Bobcats,13,23,.361,15.0,14,22,91.5,94.6
Washington Wizards,7,27,.206,20.0,9,25,93.7,100.3
Denver Nuggets,25,12,.676,—,23,14,104.3,100.4
Portland Trail Blazers,21,14,.600,3.0,21,14,97.5,94.7
Utah Jazz,21,15,.583,3.5,22,14,101.4,98.0
Minnesota Timberwolves,10,25,.286,14.0,12,23,97.5,101.7
Oklahoma City Thunder,5,31,.139,19.5,8,28,94.5,103.4
Los Angeles Lakers,28,6,.824,—,27,7,107.4,98.1
Phoenix Suns,19,13,.594,8.0,17,15,103.3,102.3
Golden State Warriors,10,27,.270,19.5,12,25,105.5,111.5
Los Angeles Clippers,8,27,.229,20.5,10,25,93.4,100.1
Sacramento Kings,8,28,.222,21.0,8,28,96.1,105.2
San Antonio Spurs,24,11,.686,—,22,13,97.1,93.2
Dallas Mavericks,22,13,.629,2.0,21,14,99.5,96.9
New Orleans Hornets,21,11,.656,1.5,20,12,95.7,92.6
Houston Rockets,22,15,.595,3.0,22,15,96.7,94.2
Memphis Grizzlies,11,25,.306,13.5,12,24,94.1,99.2
