Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,41,34,.547,—,41,34,101.6,100.4
Philadelphia 76ers,37,37,.500,3.5,34,40,98.4,99.7
New Jersey Nets,37,39,.487,4.5,31,45,90.7,93.1
Toronto Raptors,30,44,.405,10.5,33,41,99.6,101.3
New York Knicks,29,45,.392,11.5,30,44,96.5,99.1
Detroit Pistons,47,27,.635,—,46,28,93.3,90.0
Chicago Bulls,42,32,.568,5.0,38,36,94.1,93.7
Indiana Pacers,40,34,.541,7.0,39,35,93.2,92.5
Cleveland Cavaliers,38,36,.514,9.0,38,36,96.1,95.6
Milwaukee Bucks,28,46,.378,19.0,30,44,97.0,99.5
Miami Heat,56,19,.747,—,55,20,102.3,95.1
Washington Wizards,41,33,.554,14.5,36,38,100.1,100.4
Orlando Magic,35,40,.467,21.0,34,41,99.9,101.3
Charlotte Bobcats,15,59,.203,40.5,21,53,94.1,100.6
Atlanta Hawks,11,63,.149,44.5,15,59,92.1,101.7
Seattle SuperSonics,50,24,.676,—,45,29,99.5,96.3
Denver Nuggets,43,31,.581,7.0,42,32,98.2,96.2
Minnesota Timberwolves,40,35,.533,10.5,41,34,96.3,95.2
Portland Trail Blazers,24,50,.324,26.0,26,48,92.3,96.5
Utah Jazz,23,51,.311,27.0,26,48,93.5,97.7
Phoenix Suns,57,17,.770,—,54,20,110.6,103.1
Sacramento Kings,46,30,.605,12.0,43,33,103.1,101.1
Los Angeles Clippers,34,42,.447,24.0,36,40,95.7,96.4
Los Angeles Lakers,33,42,.440,24.5,31,44,98.1,100.7
Golden State Warriors,30,45,.400,27.5,30,45,97.2,100.0
San Antonio Spurs,55,20,.733,—,59,16,95.7,87.3
Dallas Mavericks,51,24,.680,4.0,51,24,102.5,97.2
Houston Rockets,45,31,.592,10.5,46,30,94.4,91.4
Memphis Grizzlies,42,32,.568,12.5,46,28,93.5,90.3
New Orleans Hornets,18,56,.243,36.5,20,54,88.7,95.3
